address,street,num,school,range_low,range_high,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio Address Line 4","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State / Province","Geocodio Nation","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Building Name","Geocodio Source","Geocodio Stable Address Key","Geocodio Match Type"
"266 Lowell Terrace, Somerville MA","Lowell Terrace",266,"WINTER HILL",1,398,42.392576,-71.106121,0.95,range_interpolation,"266 Lowell St",,"Somerville, MA 02144",,266,"Lowell St",,,Somerville,MA,,"Middlesex County",02144,US,,"TIGER/Line® from the US Census Bureau",gcod_usnkjvd89xd8cfb2d3zbmdctgaaca,
"332 Lowell Terrace, Somerville MA","Lowell Terrace",332,"WINTER HILL",1,398,42.39524,-71.104698,0.95,rooftop,"332 Lowell St",,"Somerville, MA 02145",,332,"Lowell St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnldg7873t6sxbak2w6wjhzfmw84,building_centroid
"398 Lowell Terrace, Somerville MA","Lowell Terrace",398,"WINTER HILL",1,398,42.396019,-71.103778,0.95,range_interpolation,"398 Lowell St",,"Somerville, MA 02145",,398,"Lowell St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnldg7873t6sxbam8jszelbyjxa8,
"1 Madison Street, Somerville MA","Madison Street",1,"WINTER HILL",1,99,42.388722,-71.101302,1,range_interpolation,"1 Madison St",,"Somerville, MA 02143",,1,"Madison St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usntwcveaj595zvgdpa2puqpj8wv2,
"26 Madison Street, Somerville MA","Madison Street",26,"WINTER HILL",1,99,42.387912,-71.099641,1,rooftop,"26 Madison St",,"Somerville, MA 02143",,26,"Madison St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usntwcveaj595zvg7ury5vp8bnfh6,building_centroid
"50 Madison Street, Somerville MA","Madison Street",50,"WINTER HILL",1,99,42.388399,-71.100835,1,rooftop,"50 Madison St",,"Somerville, MA 02143",,50,"Madison St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usntwcveaj595zvgu6yyjh9nk7sv3,building_centroid
"74 Madison Street, Somerville MA","Madison Street",74,"WINTER HILL",1,99,42.387741,-71.099041,1,range_interpolation,"74 Madison St",,"Somerville, MA 02143",,74,"Madison St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usntwcveaj595zvg9jx9zf3ybae67,
"99 Madison Street, Somerville MA","Madison Street",99,"WINTER HILL",1,99,42.387606,-71.098218,1,range_interpolation,"99 Madison St",,"Somerville, MA 02143",,99,"Madison St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usntwcveaj595zvgzxan89pv9l8t3,
"1 Maple Avenue, Somerville MA","Maple Avenue",1,"WINTER HILL",1,99,42.390752,-71.096086,1,range_interpolation,"1 Maple Ave",,"Somerville, MA 02145",,1,"Maple Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxm2jwm9awnqkcmkwdkzdrx3tnc,
"26 Maple Avenue, Somerville MA","Maple Avenue",26,"WINTER HILL",1,99,42.390515,-71.095851,1,range_interpolation,"26 Maple Ave",,"Somerville, MA 02145",,26,"Maple Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxm2jwm9awnqkc4z95pmwhdzhmh,
"50 Maple Avenue, Somerville MA","Maple Avenue",50,"WINTER HILL",1,99,42.390422,-71.095575,1,range_interpolation,"50 Maple Ave",,"Somerville, MA 02145",,50,"Maple Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxm2jwm9awnqkc77wtnmmbmg5bh,
"74 Maple Avenue, Somerville MA","Maple Avenue",74,"WINTER HILL",1,99,42.390318,-71.095299,1,range_interpolation,"74 Maple Ave",,"Somerville, MA 02145",,74,"Maple Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxm2jwm9awnqkc7p5glfm2lepzb,
"99 Maple Avenue, Somerville MA","Maple Avenue",99,"WINTER HILL",1,99,42.390354,-71.09497,1,range_interpolation,"99 Maple Ave",,"Somerville, MA 02145",,99,"Maple Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxm2jwm9awnqkcykx68clkprwbc,
"1 Marshall Street, Somerville MA","Marshall Street",1,"WINTER HILL",1,99,42.392304,-71.093418,0.91,nearest_rooftop_match,"5 Marshall St",,"Somerville, MA 02145",,5,"Marshall St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn9d5krbuxwtqjax9lt32xg46czg,building_centroid
"26 Marshall Street, Somerville MA","Marshall Street",26,"WINTER HILL",1,99,42.391401,-71.093268,1,rooftop,"26 Marshall St",,"Somerville, MA 02145",,26,"Marshall St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn9d5krbuxwtqja7k9uculqagqm8,building_centroid
"50 Marshall Street, Somerville MA","Marshall Street",50,"WINTER HILL",1,99,42.390465,-71.094453,1,range_interpolation,"50 Marshall St",,"Somerville, MA 02145",,50,"Marshall St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn9d5krbuxwtqjan6ca43a5duh64,
"74 Marshall Street, Somerville MA","Marshall Street",74,"WINTER HILL",1,99,42.389352,-71.095168,1,range_interpolation,"74 Marshall St",,"Somerville, MA 02145",,74,"Marshall St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn9d5krbuxwtqjayx4r9aeepxklb,
"99 Marshall Street, Somerville MA","Marshall Street",99,"WINTER HILL",1,99,42.388342,-71.095276,0.89,nearest_rooftop_match,"94 Marshall St",,"Somerville, MA 02145",,94,"Marshall St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn9d5krbuxwtqja9b78apfcfsyd6,building_centroid
"1 Miner Street, Somerville MA","Miner Street",1,"WINTER HILL",1,99,42.391672,-71.102663,1,range_interpolation,"1 Miner St",,"Somerville, MA 02145",,1,"Miner St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn7nzmf66lyxcch97t23zn98gcxh,
"26 Miner Street, Somerville MA","Miner Street",26,"WINTER HILL",1,99,42.391756,-71.102424,1,range_interpolation,"26 Miner St",,"Somerville, MA 02145",,26,"Miner St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn7nzmf66lyxcchl4wxm8m5z8um2,
"50 Miner Street, Somerville MA","Miner Street",50,"WINTER HILL",1,99,42.391925,-71.102309,1,range_interpolation,"50 Miner St",,"Somerville, MA 02145",,50,"Miner St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn7nzmf66lyxcchnylpc3cx36g33,
"74 Miner Street, Somerville MA","Miner Street",74,"WINTER HILL",1,99,42.392094,-71.102194,1,range_interpolation,"74 Miner St",,"Somerville, MA 02145",,74,"Miner St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn7nzmf66lyxcch7twtynuqz46h7,
"99 Miner Street, Somerville MA","Miner Street",99,"WINTER HILL",1,99,42.392347,-71.102203,1,range_interpolation,"99 Miner St",,"Somerville, MA 02145",,99,"Miner St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn7nzmf66lyxcchfs33sxdknb6t4,
"1 Montrose Court, Somerville MA","Montrose Court",1,"WINTER HILL",1,99,42.388238,-71.097963,0.95,rooftop,"1 Montrose St",,"Somerville, MA 02143",,1,"Montrose St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnusse8hbzzur5bvphen7m8zybwh,building_centroid
"26 Montrose Court, Somerville MA","Montrose Court",26,"WINTER HILL",1,99,42.38856,-71.099168,1,range_interpolation,"26 Montrose Ct",,"Somerville, MA 02143",,26,"Montrose Ct",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvxbpmps674cz463k3skub4x7v3,
"50 Montrose Court, Somerville MA","Montrose Court",50,"WINTER HILL",1,99,42.38861,-71.099136,1,range_interpolation,"50 Montrose Ct",,"Somerville, MA 02143",,50,"Montrose Ct",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvxbpmps674cz4pus62f29reum7,
"74 Montrose Court, Somerville MA","Montrose Court",74,"WINTER HILL",1,99,42.388661,-71.099105,1,range_interpolation,"74 Montrose Ct",,"Somerville, MA 02143",,74,"Montrose Ct",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvxbpmps674cz4qw4g85u29wsg2,
"99 Montrose Court, Somerville MA","Montrose Court",99,"WINTER HILL",1,99,42.38892,-71.099839,0.84,nearest_rooftop_match,"39 Montrose Ct",,"Somerville, MA 02143",,39,"Montrose Ct",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnvxbpmps674cz4fy3r8xhmrn6l4,building_centroid
"1 Montrose Street, Somerville MA","Montrose Street",1,"WINTER HILL",1,99,42.388238,-71.097963,1,rooftop,"1 Montrose St",,"Somerville, MA 02143",,1,"Montrose St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnusse8hbzzur5bvphen7m8zybwh,building_centroid
"26 Montrose Street, Somerville MA","Montrose Street",26,"WINTER HILL",1,99,42.388426,-71.09933,1,rooftop,"26 Montrose St",,"Somerville, MA 02143",,26,"Montrose St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnusse8hbzzur5bm7976qpkthww9,building_centroid
"50 Montrose Street, Somerville MA","Montrose Street",50,"WINTER HILL",1,99,42.388893,-71.100518,1,rooftop,"50 Montrose St",,"Somerville, MA 02143",,50,"Montrose St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnusse8hbzzur5byhtx8sy7z8q46,building_centroid
"74 Montrose Street, Somerville MA","Montrose Street",74,"WINTER HILL",1,99,42.389219,-71.100621,1,range_interpolation,"74 Montrose St",,"Somerville, MA 02143",,74,"Montrose St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnusse8hbzzur5b8vh2ep4w5u4ja,
"99 Montrose Street, Somerville MA","Montrose Street",99,"WINTER HILL",1,99,42.389249,-71.100757,0.86,nearest_rooftop_match,"57 Montrose St",,"Somerville, MA 02143",,57,"Montrose St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnusse8hbzzur5bpa3n737zf4kb9,building_centroid
"1 Mortimer Place, Somerville MA","Mortimer Place",1,"WINTER HILL",1,99,42.390513,-71.093769,0.89,nearest_rooftop_match,"6 Mortimer Pl",,"Somerville, MA 02145",,6,"Mortimer Pl",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usns7w9ennece87b6w3rqwpgnmwxh,building_centroid
"26 Mortimer Place, Somerville MA","Mortimer Place",26,"WINTER HILL",1,99,42.390354,-71.094164,1,range_interpolation,"26 Mortimer Pl",,"Somerville, MA 02145",,26,"Mortimer Pl",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usns7w9ennece87bb557b3jwqb478,
"50 Mortimer Place, Somerville MA","Mortimer Place",50,"WINTER HILL",1,99,42.39031,-71.094047,1,range_interpolation,"50 Mortimer Pl",,"Somerville, MA 02145",,50,"Mortimer Pl",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usns7w9ennece87bsg6zjsupvqrp2,
"74 Mortimer Place, Somerville MA","Mortimer Place",74,"WINTER HILL",1,99,42.390267,-71.093929,1,range_interpolation,"74 Mortimer Pl",,"Somerville, MA 02145",,74,"Mortimer Pl",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usns7w9ennece87bakd3gqpmckwlg,
"99 Mortimer Place, Somerville MA","Mortimer Place",99,"WINTER HILL",1,99,42.390316,-71.093462,0.82,nearest_rooftop_match,"15 Mortimer Pl",,"Somerville, MA 02145",,15,"Mortimer Pl",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usns7w9ennece87bcyjzp3bvrxbyb,building_centroid
"1 Murdock Street, Somerville MA","Murdock Street",1,"WINTER HILL",1,99,42.396128,-71.109092,0.89,nearest_rooftop_match,"11 Murdock St",,"Somerville, MA 02145",,11,"Murdock St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnajnex8vftyc62rhsa23emhpsy6,building_centroid
"26 Murdock Street, Somerville MA","Murdock Street",26,"WINTER HILL",1,99,42.395832,-71.108905,1,range_interpolation,"26 Murdock St",,"Somerville, MA 02145",,26,"Murdock St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnajnex8vftyc626sy7jeu9nxey2,
"50 Murdock Street, Somerville MA","Murdock Street",50,"WINTER HILL",1,99,42.395117,-71.10775,1,rooftop,"50 Murdock St",,"Somerville, MA 02145",,50,"Murdock St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnajnex8vftyc62u6ufnxe64vq45,building_centroid
"74 Murdock Street, Somerville MA","Murdock Street",74,"WINTER HILL",1,99,42.394871,-71.108203,1,range_interpolation,"74 Murdock St",,"Somerville, MA 02145",,74,"Murdock St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnajnex8vftyc62bsynauxdmrcy9,
"99 Murdock Street, Somerville MA","Murdock Street",99,"WINTER HILL",1,99,42.394654,-71.108468,0.87,nearest_rooftop_match,"65 Murdock St",,"Somerville, MA 02145",,65,"Murdock St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnajnex8vftyc625xjzg4nn88bce,building_centroid
"1 Nashua Street, Somerville MA","Nashua Street",1,"WINTER HILL",1,99,42.39559,-71.105517,0.94,nearest_rooftop_match,"3 Nashua St",,"Somerville, MA 02145",,3,"Nashua St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn28hfmy924h3gcxwtna2pmesulf,building_centroid
"26 Nashua Street, Somerville MA","Nashua Street",26,"WINTER HILL",1,99,42.394717,-71.105821,1,rooftop,"26 Nashua St",,"Somerville, MA 02145",,26,"Nashua St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn28hfmy924h3gcl9d7pm47vxja3,building_centroid
"50 Nashua Street, Somerville MA","Nashua Street",50,"WINTER HILL",1,99,42.39442,-71.106356,1,range_interpolation,"50 Nashua St",,"Somerville, MA 02145",,50,"Nashua St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn28hfmy924h3gclwubf8u2pfghf,
"74 Nashua Street, Somerville MA","Nashua Street",74,"WINTER HILL",1,99,42.394343,-71.106408,1,range_interpolation,"74 Nashua St",,"Somerville, MA 02145",,74,"Nashua St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn28hfmy924h3gcgr528g462hlgc,
"99 Nashua Street, Somerville MA","Nashua Street",99,"WINTER HILL",1,99,42.47964,-71.133122,0.85,range_interpolation,"99 Nashua St",,"Woburn, MA 01801",,99,"Nashua St",,,Woburn,MA,,"Middlesex County",01801,US,,"TIGER/Line® from the US Census Bureau",gcod_usnt2ky3uc4nky54el73bpwc6d8r9,
"1 Newman Place, Somerville MA","Newman Place",1,"WINTER HILL",1,99,42.39557,-71.10961,0.91,nearest_rooftop_match,"5 Newman Pl",,"Somerville, MA 02145",,5,"Newman Pl",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn99ez4zu92euy8puehbnatjcej9,building_centroid
"26 Newman Place, Somerville MA","Newman Place",26,"WINTER HILL",1,99,42.395612,-71.109792,1,range_interpolation,"26 Newman Pl",,"Somerville, MA 02145",,26,"Newman Pl",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn99ez4zu92euy89md2ey7buf5ah,
"50 Newman Place, Somerville MA","Newman Place",50,"WINTER HILL",1,99,42.395562,-71.109688,1,range_interpolation,"50 Newman Pl",,"Somerville, MA 02145",,50,"Newman Pl",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn99ez4zu92euy8dt3ncfx3p89b7,
"74 Newman Place, Somerville MA","Newman Place",74,"WINTER HILL",1,99,42.395513,-71.109583,1,range_interpolation,"74 Newman Pl",,"Somerville, MA 02145",,74,"Newman Pl",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn99ez4zu92euy82bkw9rp482k8c,
"99 Newman Place, Somerville MA","Newman Place",99,"WINTER HILL",1,99,42.39557,-71.10961,0.81,nearest_rooftop_match,"5 Newman Pl",,"Somerville, MA 02145",,5,"Newman Pl",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn99ez4zu92euy8puehbnatjcej9,building_centroid
"1 Norwood Avenue, Somerville MA","Norwood Avenue",1,"WINTER HILL",1,99,42.395841,-71.102787,0.91,nearest_rooftop_match,"5 Norwood Ave",,"Somerville, MA 02145",,5,"Norwood Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnn4caa7p7jlaafy4935y8mbvaed,building_centroid
"26 Norwood Avenue, Somerville MA","Norwood Avenue",26,"WINTER HILL",1,99,42.395867,-71.102762,1,range_interpolation,"26 Norwood Ave",,"Somerville, MA 02145",,26,"Norwood Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnn4caa7p7jlaafmukktcytfxcf9,
"50 Norwood Avenue, Somerville MA","Norwood Avenue",50,"WINTER HILL",1,99,42.396118,-71.102597,1,range_interpolation,"50 Norwood Ave",,"Somerville, MA 02145",,50,"Norwood Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnn4caa7p7jlaafqxx2smyu66864,
"74 Norwood Avenue, Somerville MA","Norwood Avenue",74,"WINTER HILL",1,99,42.396369,-71.102432,1,range_interpolation,"74 Norwood Ave",,"Somerville, MA 02145",,74,"Norwood Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnn4caa7p7jlaafj8d8mz8zhxyw9,
"99 Norwood Avenue, Somerville MA","Norwood Avenue",99,"WINTER HILL",1,99,42.327871,-71.198453,0.85,range_interpolation,"99 Norwood Ave",,"Newton Center, MA 02459",,99,"Norwood Ave",,,"Newton Center",MA,,"Middlesex County",02459,US,,"TIGER/Line® from the US Census Bureau",gcod_usnufk9b9fjbw574mcz67v2hg7f6f,
"1 Oakland Avenue, Somerville MA","Oakland Avenue",1,"WINTER HILL",1,99,42.392014,-71.09524,1,range_interpolation,"1 Oakland Ave",,"Somerville, MA 02145",,1,"Oakland Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnncsatega84cperffw6mtr8djrb,
"26 Oakland Avenue, Somerville MA","Oakland Avenue",26,"WINTER HILL",1,99,42.391739,-71.094885,1,range_interpolation,"26 Oakland Ave",,"Somerville, MA 02145",,26,"Oakland Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnncsatega84cpexw55dkczu4jv7,
"50 Oakland Avenue, Somerville MA","Oakland Avenue",50,"WINTER HILL",1,99,42.391607,-71.094483,1,range_interpolation,"50 Oakland Ave",,"Somerville, MA 02145",,50,"Oakland Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnncsatega84cpeg9lxt6dwvw862,
"74 Oakland Avenue, Somerville MA","Oakland Avenue",74,"WINTER HILL",1,99,42.391475,-71.094082,1,range_interpolation,"74 Oakland Ave",,"Somerville, MA 02145",,74,"Oakland Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnncsatega84cpebqtlal2mf5fj8,
"99 Oakland Avenue, Somerville MA","Oakland Avenue",99,"WINTER HILL",1,99,42.391485,-71.093633,1,range_interpolation,"99 Oakland Ave",,"Somerville, MA 02145",,99,"Oakland Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnncsatega84cpe8k2xd28cyahba,
"1 Partridge Avenue, Somerville MA","Partridge Avenue",1,"WINTER HILL",1,99,42.392709,-71.104258,1,rooftop,"1 Partridge Ave",,"Somerville, MA 02145",,1,"Partridge Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnke6pustx8svv6atsqqawkka5gb,building_centroid
"26 Partridge Avenue, Somerville MA","Partridge Avenue",26,"WINTER HILL",1,99,42.393847,-71.103871,1,rooftop,"26 Partridge Ave",,"Somerville, MA 02145",,26,"Partridge Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnke6pustx8svv63km2km3kz5jb2,building_centroid
"50 Partridge Avenue, Somerville MA","Partridge Avenue",50,"WINTER HILL",1,99,42.394714,-71.102849,1,range_interpolation,"50 Partridge Ave",,"Somerville, MA 02145",,50,"Partridge Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnke6pustx8svv6nu9ygmw95g8e8,
"74 Partridge Avenue, Somerville MA","Partridge Avenue",74,"WINTER HILL",1,99,42.395569,-71.102632,1,rooftop,"74 Partridge Ave",,"Somerville, MA 02145",,74,"Partridge Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnke6pustx8svv6l9yxngmz37k48,building_centroid
"99 Partridge Avenue, Somerville MA","Partridge Avenue",99,"WINTER HILL",1,99,42.396202,-71.1018,0.91,nearest_rooftop_match,"95 Partridge Ave",,"Somerville, MA 02145",,95,"Partridge Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnke6pustx8svv68vfchse9nrh88,building_centroid
"1 Pembroke Court, Somerville MA","Pembroke Court",1,"WINTER HILL",1,99,42.390393,-71.10069,0.89,nearest_rooftop_match,"6 Pembroke Ct",,"Somerville, MA 02145",,6,"Pembroke Ct",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnh9l6lzv9m63la4qt4vrhb9pn2g,building_centroid
"26 Pembroke Court, Somerville MA","Pembroke Court",26,"WINTER HILL",1,99,42.390744,-71.100817,1,range_interpolation,"26 Pembroke Ct",,"Somerville, MA 02145",,26,"Pembroke Ct",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnh9l6lzv9m63lac8lap63xg5bea,
"50 Pembroke Court, Somerville MA","Pembroke Court",50,"WINTER HILL",1,99,42.390672,-71.100863,1,range_interpolation,"50 Pembroke Ct",,"Somerville, MA 02145",,50,"Pembroke Ct",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnh9l6lzv9m63lar8hq96ufdgahb,
"74 Pembroke Court, Somerville MA","Pembroke Court",74,"WINTER HILL",1,99,42.390599,-71.10091,1,range_interpolation,"74 Pembroke Ct",,"Somerville, MA 02145",,74,"Pembroke Ct",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnh9l6lzv9m63lawgf22zgchy7uf,
"99 Pembroke Court, Somerville MA","Pembroke Court",99,"WINTER HILL",1,99,42.390664,-71.100819,0.81,nearest_rooftop_match,"14 Pembroke Ct",,"Somerville, MA 02145",,14,"Pembroke Ct",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnh9l6lzv9m63lastrl6qj5tsvnd,building_centroid
"1 Pembroke Street, Somerville MA","Pembroke Street",1,"WINTER HILL",1,99,42.39045,-71.100241,0.91,nearest_rooftop_match,"2 Pembroke St",,"Somerville, MA 02145",,2,"Pembroke St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn7kpqb72rkydq78pgs5585rwsb6,building_centroid
"26 Pembroke Street, Somerville MA","Pembroke Street",26,"WINTER HILL",1,99,42.390997,-71.100834,1,range_interpolation,"26 Pembroke St",,"Somerville, MA 02145",,26,"Pembroke St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn7kpqb72rkydq7x8k7r6q36xpha,
"50 Pembroke Street, Somerville MA","Pembroke Street",50,"WINTER HILL",1,99,42.391091,-71.101034,1,range_interpolation,"50 Pembroke St",,"Somerville, MA 02145",,50,"Pembroke St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn7kpqb72rkydq76gdk35w5426hb,
"74 Pembroke Street, Somerville MA","Pembroke Street",74,"WINTER HILL",1,99,42.391186,-71.101234,1,range_interpolation,"74 Pembroke St",,"Somerville, MA 02145",,74,"Pembroke St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn7kpqb72rkydq7ft8rujknj9w5g,
"99 Pembroke Street, Somerville MA","Pembroke Street",99,"WINTER HILL",1,99,42.390886,-71.101307,0.83,nearest_rooftop_match,"30 Pembroke St",,"Somerville, MA 02145",,30,"Pembroke St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn7kpqb72rkydq7wvqpkacf878t6,building_centroid
