address,street,num,school,range_low,range_high,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio Address Line 4,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State / Province,Geocodio Nation,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Building Name,Geocodio Source,Geocodio Stable Address Key,Geocodio Match Type
"26 Victoria Street, Somerville MA",Victoria Street,26,WEST SOMERVILLE,1,99,42.404783,-71.131658,1,rooftop,26 Victoria St,,"Somerville, MA 02144",,26,Victoria St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnwl4xh4jwr8aw2j43qdxyb2fzm3,building_centroid
"50 Victoria Street, Somerville MA",Victoria Street,50,WEST SOMERVILLE,1,99,42.404404,-71.132717,1,range_interpolation,50 Victoria St,,"Somerville, MA 02144",,50,Victoria St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnwl4xh4jwr8aw2cyha7met9dleh,
"74 Victoria Street, Somerville MA",Victoria Street,74,WEST SOMERVILLE,1,99,42.403916,-71.133329,1,range_interpolation,74 Victoria St,,"Somerville, MA 02144",,74,Victoria St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnwl4xh4jwr8aw2kyul25p7llv2e,
"99 Victoria Street, Somerville MA",Victoria Street,99,WEST SOMERVILLE,1,99,42.403435,-71.133445,0.88,nearest_rooftop_match,82 Victoria St,,"Somerville, MA 02144",,82,Victoria St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnwl4xh4jwr8aw2mh4z9gh4h3za6,building_centroid
"1 Walker Street, Somerville MA",Walker Street,1,WEST SOMERVILLE,1,99,42.401035,-71.117909,1,rooftop,1 Walker St,,"Somerville, MA 02144",,1,Walker St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn22en93emhgz73sbvpfnyx6hgy5,building_centroid
"26 Walker Street, Somerville MA",Walker Street,26,WEST SOMERVILLE,1,99,42.401203,-71.118879,1,rooftop,26 Walker St,,"Somerville, MA 02144",,26,Walker St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn22en93emhgz737vc6yvtfz4zw9,building_centroid
"50 Walker Street, Somerville MA",Walker Street,50,WEST SOMERVILLE,1,99,42.401475,-71.119966,1,rooftop,50 Walker St,,"Somerville, MA 02144",,50,Walker St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn22en93emhgz73n8s5emchj9h2d,building_centroid
"74 Walker Street, Somerville MA",Walker Street,74,WEST SOMERVILLE,1,99,42.401723,-71.119693,1,range_interpolation,74 Walker St,,"Somerville, MA 02144",,74,Walker St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn22en93emhgz73dd4bq73qafzk3,
"99 Walker Street, Somerville MA",Walker Street,99,WEST SOMERVILLE,1,99,42.401807,-71.119969,0.86,nearest_rooftop_match,55 Walker St,,"Somerville, MA 02144",,55,Walker St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn22en93emhgz73bt7nclvnfswmg,building_centroid
"1 Wallace Street, Somerville MA",Wallace Street,1,WEST SOMERVILLE,1,199,42.397993,-71.123338,0.94,nearest_rooftop_match,3 Wallace St,,"Somerville, MA 02144",,3,Wallace St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkm6sv6xgvkax3jkls6gstasaeg,building_centroid
"34 Wallace Street, Somerville MA",Wallace Street,34,WEST SOMERVILLE,1,199,42.39898,-71.122953,1,rooftop,34 Wallace St,,"Somerville, MA 02144",,34,Wallace St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkm6sv6xgvkax34pmwygmw5n6zc,building_centroid
"67 Wallace Street, Somerville MA",Wallace Street,67,WEST SOMERVILLE,1,199,42.399777,-71.121714,1,rooftop,67 Wallace St,,"Somerville, MA 02144",,67,Wallace St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkm6sv6xgvkax3ygudnzyxhpeh9,building_centroid
"100 Wallace Street, Somerville MA",Wallace Street,100,WEST SOMERVILLE,1,199,42.400837,-71.121195,1,rooftop,100 Wallace St,,"Somerville, MA 02144",,100,Wallace St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkm6sv6xgvkax3fzaapbsv7vyk4,building_centroid
"133 Wallace Street, Somerville MA",Wallace Street,133,WEST SOMERVILLE,1,199,42.400216,-71.121784,1,range_interpolation,133 Wallace St,,"Somerville, MA 02144",,133,Wallace St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnkm6sv6xgvkax3rvpbuxvyfqkv5,
"166 Wallace Street, Somerville MA",Wallace Street,166,WEST SOMERVILLE,1,199,42.400492,-71.121102,1,range_interpolation,166 Wallace St,,"Somerville, MA 02144",,166,Wallace St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnkm6sv6xgvkax3j9q9q9ch29m38,
"199 Wallace Street, Somerville MA",Wallace Street,199,WEST SOMERVILLE,1,199,42.4008,-71.12077,0.8,nearest_rooftop_match,101 Wallace St,,"Somerville, MA 02144",,101,Wallace St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkm6sv6xgvkax356n5wq5fhpgvh,building_centroid
"1 Ware Street, Somerville MA",Ware Street,1,WEST SOMERVILLE,1,99,42.405106,-71.126653,0.89,nearest_rooftop_match,7 Ware St,,"Somerville, MA 02144",,7,Ware St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnmdethb3guasq9kemy8yv5ghaxg,building_centroid
"26 Ware Street, Somerville MA",Ware Street,26,WEST SOMERVILLE,1,99,42.405329,-71.127317,1,range_interpolation,26 Ware St,,"Somerville, MA 02144",,26,Ware St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnmdethb3guasq93t9scfu2ds5la,
"50 Ware Street, Somerville MA",Ware Street,50,WEST SOMERVILLE,1,99,42.405448,-71.127586,1,range_interpolation,50 Ware St,,"Somerville, MA 02144",,50,Ware St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnmdethb3guasq9rqjmcvq4kncyd,
"74 Ware Street, Somerville MA",Ware Street,74,WEST SOMERVILLE,1,99,42.40558,-71.127865,1,range_interpolation,74 Ware St,,"Somerville, MA 02144",,74,Ware St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnmdethb3guasq9cd8yccmgylkhg,
"99 Ware Street, Somerville MA",Ware Street,99,WEST SOMERVILLE,1,99,42.373839,-71.112446,0.85,range_interpolation,99 Ware St,,"Cambridge, MA 02138",,99,Ware St,,,Cambridge,MA,,Middlesex County,02138,US,,TIGER/Line® from the US Census Bureau,gcod_usn3bg5p2g43phn32v4vt22ye55na,
"1 Warner Street, Somerville MA",Warner Street,1,WEST SOMERVILLE,1,38,42.401459,-71.116402,0.89,nearest_rooftop_match,4 Warner St,,"Somerville, MA 02144",,4,Warner St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usndzlhj2jn44hjajbnve2v6heaxc,building_centroid
"20 Warner Street, Somerville MA",Warner Street,20,WEST SOMERVILLE,1,38,42.401732,-71.115338,1,range_interpolation,20 Warner St,,"Somerville, MA 02144",,20,Warner St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usndzlhj2jn44hja9nfjlbbm94en3,
"38 Warner Street, Somerville MA",Warner Street,38,WEST SOMERVILLE,1,38,42.402309,-71.115091,1,rooftop,38 Warner St,,"Somerville, MA 02144",,38,Warner St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usndzlhj2jn44hja8pf83u7t4pa5c,building_centroid
"1 Waterhouse Street, Somerville MA",Waterhouse Street,1,WEST SOMERVILLE,1,199,42.405883,-71.131958,1,rooftop,1 Waterhouse St,,"Somerville, MA 02144",,1,Waterhouse St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnp8nalx7dtn3m7gvgx688yat352,building_centroid
"34 Waterhouse Street, Somerville MA",Waterhouse Street,34,WEST SOMERVILLE,1,199,42.40486,-71.132608,1,rooftop,34 Waterhouse St,,"Somerville, MA 02144",,34,Waterhouse St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnp8nalx7dtn3m75u9k7nlzt4pzh,building_centroid
"67 Waterhouse Street, Somerville MA",Waterhouse Street,67,WEST SOMERVILLE,1,199,42.404562,-71.133004,1,range_interpolation,67 Waterhouse St,,"Somerville, MA 02144",,67,Waterhouse St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnp8nalx7dtn3m7b73le2bz6k5s7,
"100 Waterhouse Street, Somerville MA",Waterhouse Street,100,WEST SOMERVILLE,1,199,42.405125,-71.132824,1,range_interpolation,100 Waterhouse St,,"Somerville, MA 02144",,100,Waterhouse St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnp8nalx7dtn3m7rgjsrh5xep2mb,
"133 Waterhouse Street, Somerville MA",Waterhouse Street,133,WEST SOMERVILLE,1,199,42.404038,-71.133557,0.83,nearest_rooftop_match,70 Waterhouse St,,"Somerville, MA 02144",,70,Waterhouse St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnp8nalx7dtn3m7q9l6ptj72ksqf,building_centroid
"166 Waterhouse Street, Somerville MA",Waterhouse Street,166,WEST SOMERVILLE,1,199,42.404487,-71.133539,1,range_interpolation,166 Waterhouse St,,"Somerville, MA 02144",,166,Waterhouse St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnp8nalx7dtn3m7j9uz3kspalysa,
"199 Waterhouse Street, Somerville MA",Waterhouse Street,199,WEST SOMERVILLE,1,199,42.404038,-71.133557,0.77,nearest_rooftop_match,70 Waterhouse St,,"Somerville, MA 02144",,70,Waterhouse St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnp8nalx7dtn3m7q9l6ptj72ksqf,building_centroid
"1 Watson Street, Somerville MA",Watson Street,1,WEST SOMERVILLE,1,99,42.404402,-71.128883,1,rooftop,1 Watson St,,"Somerville, MA 02144",,1,Watson St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnllrtbwkfaqd2h4evpk8fxk2r3b,building_centroid
"26 Watson Street, Somerville MA",Watson Street,26,WEST SOMERVILLE,1,99,42.40496,-71.128865,1,range_interpolation,26 Watson St,,"Somerville, MA 02144",,26,Watson St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnllrtbwkfaqd2hza7bkx4b9xhta,
"50 Watson Street, Somerville MA",Watson Street,50,WEST SOMERVILLE,1,99,42.404781,-71.128995,1,range_interpolation,50 Watson St,,"Somerville, MA 02144",,50,Watson St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnllrtbwkfaqd2hgytukmj6cecrc,
"74 Watson Street, Somerville MA",Watson Street,74,WEST SOMERVILLE,1,99,42.404601,-71.129125,1,range_interpolation,74 Watson St,,"Somerville, MA 02144",,74,Watson St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnllrtbwkfaqd2hmdsyknzf3den2,
"99 Watson Street, Somerville MA",Watson Street,99,WEST SOMERVILLE,1,99,42.404334,-71.129133,1,range_interpolation,99 Watson St,,"Somerville, MA 02144",,99,Watson St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnllrtbwkfaqd2hnrqf7xgllwze8,
"1 Westminster Street, Somerville MA",Westminster Street,1,WEST SOMERVILLE,1,99,42.403972,-71.125717,1,range_interpolation,1 Westminster St,,"Somerville, MA 02144",,1,Westminster St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnsuxubza6mx3ueg9b7tc2q7vvk8,
"26 Westminster Street, Somerville MA",Westminster Street,26,WEST SOMERVILLE,1,99,42.403815,-71.126031,1,range_interpolation,26 Westminster St,,"Somerville, MA 02144",,26,Westminster St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnsuxubza6mx3ueqlb9grrh5dmv7,
"50 Westminster Street, Somerville MA",Westminster Street,50,WEST SOMERVILLE,1,99,42.403565,-71.126227,1,range_interpolation,50 Westminster St,,"Somerville, MA 02144",,50,Westminster St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnsuxubza6mx3uec4kdd8cuflbm3,
"74 Westminster Street, Somerville MA",Westminster Street,74,WEST SOMERVILLE,1,99,42.403315,-71.126424,1,range_interpolation,74 Westminster St,,"Somerville, MA 02144",,74,Westminster St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnsuxubza6mx3ue82j55jvyg87f3,
"99 Westminster Street, Somerville MA",Westminster Street,99,WEST SOMERVILLE,1,99,42.402972,-71.126502,1,range_interpolation,99 Westminster St,,"Somerville, MA 02144",,99,Westminster St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnsuxubza6mx3uesa4vg5aq9bjp7,
"1 Weston Avenue, Somerville MA",Weston Avenue,1,WEST SOMERVILLE,1,99,42.403549,-71.129254,0.89,nearest_rooftop_match,15 Weston Ave,,"Somerville, MA 02144",,15,Weston Ave,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3bu88ttk4lk3ft7vfps8zedrwf,building_centroid
"26 Weston Avenue, Somerville MA",Weston Avenue,26,WEST SOMERVILLE,1,99,42.403186,-71.128802,1,rooftop,26 Weston Ave,,"Somerville, MA 02144",,26,Weston Ave,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3bu88ttk4lk3fyjdtsheby3pde,building_centroid
"50 Weston Avenue, Somerville MA",Weston Avenue,50,WEST SOMERVILLE,1,99,42.403343,-71.129297,1,range_interpolation,50 Weston Ave,,"Somerville, MA 02144",,50,Weston Ave,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn3bu88ttk4lk3fnufr4ucekgtgh,
"74 Weston Avenue, Somerville MA",Weston Avenue,74,WEST SOMERVILLE,1,99,42.40288,-71.128977,1,range_interpolation,74 Weston Ave,,"Somerville, MA 02144",,74,Weston Ave,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn3bu88ttk4lk3f39c7v4sgxajm9,
"99 Weston Avenue, Somerville MA",Weston Avenue,99,WEST SOMERVILLE,1,99,42.402928,-71.129163,0.84,nearest_rooftop_match,43 Weston Ave,,"Somerville, MA 02144",,43,Weston Ave,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3bu88ttk4lk3fnwzcpy7zd7pu2,building_centroid
"1 Whitfield Road, Somerville MA",Whitfield Road,1,WEST SOMERVILLE,1,99,42.405947,-71.123238,0.89,nearest_rooftop_match,11 Whitfield Rd,,"Somerville, MA 02144",,11,Whitfield Rd,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnsvn7a7e9j3azb4vfae43vhxd77,building_centroid
"26 Whitfield Road, Somerville MA",Whitfield Road,26,WEST SOMERVILLE,1,99,42.405862,-71.123908,1,rooftop,26 Whitfield Rd,,"Somerville, MA 02144",,26,Whitfield Rd,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnsvn7a7e9j3azbwsxk2smyafsy8,building_centroid
"50 Whitfield Road, Somerville MA",Whitfield Road,50,WEST SOMERVILLE,1,99,42.406203,-71.124837,1,rooftop,50 Whitfield Rd,,"Somerville, MA 02144",,50,Whitfield Rd,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnsvn7a7e9j3azb2byqasplfxylb,building_centroid
"74 Whitfield Road, Somerville MA",Whitfield Road,74,WEST SOMERVILLE,1,99,42.406389,-71.124492,1,range_interpolation,74 Whitfield Rd,,"Somerville, MA 02144",,74,Whitfield Rd,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnsvn7a7e9j3azbs2paxcv4kf3ta,
"99 Whitfield Road, Somerville MA",Whitfield Road,99,WEST SOMERVILLE,1,99,42.406436,-71.124533,0.85,nearest_rooftop_match,45 Whitfield Rd,,"Somerville, MA 02144",,45,Whitfield Rd,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnsvn7a7e9j3azbevkkvxnx9k9je,building_centroid
"1 Whitman Street, Somerville MA",Whitman Street,1,WEST SOMERVILLE,1,99,42.402212,-71.122348,0.94,nearest_rooftop_match,3 Whitman St,,"Somerville, MA 02144",,3,Whitman St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnjplh965mqcup4cwpk8ufzeyjw8,building_centroid
"26 Whitman Street, Somerville MA",Whitman Street,26,WEST SOMERVILLE,1,99,42.402352,-71.12286,1,range_interpolation,26 Whitman St,,"Somerville, MA 02144",,26,Whitman St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnjplh965mqcup48ng5q77rzpl68,
"50 Whitman Street, Somerville MA",Whitman Street,50,WEST SOMERVILLE,1,99,42.402544,-71.124223,1,rooftop,50 Whitman St,,"Somerville, MA 02144",,50,Whitman St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnjplh965mqcup4a5h28h9saz5p7,building_centroid
"74 Whitman Street, Somerville MA",Whitman Street,74,WEST SOMERVILLE,1,99,42.402753,-71.123954,1,range_interpolation,74 Whitman St,,"Somerville, MA 02144",,74,Whitman St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnjplh965mqcup4l2mflkx3dfhw4,
"99 Whitman Street, Somerville MA",Whitman Street,99,WEST SOMERVILLE,1,99,42.402802,-71.12405,0.85,nearest_rooftop_match,51 Whitman St,,"Somerville, MA 02144",,51,Whitman St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnjplh965mqcup4raba52jr76762,building_centroid
"1 William Street, Somerville MA",William Street,1,WEST SOMERVILLE,1,99,42.387573,-71.113,0.95,rooftop,1 Williams Ct,,"Somerville, MA 02143",,1,Williams Ct,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3abjcpxvmzemblega659aftks5,building_centroid
"26 William Street, Somerville MA",William Street,26,WEST SOMERVILLE,1,99,42.399567,-71.120347,1,range_interpolation,26 William St,,"Somerville, MA 02144",,26,William St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnzw6bz6m48q7xdgr4sqwwldwurf,
"50 William Street, Somerville MA",William Street,50,WEST SOMERVILLE,1,99,42.399675,-71.120534,1,range_interpolation,50 William St,,"Somerville, MA 02144",,50,William St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnzw6bz6m48q7xdmczeu6r6lepba,
"74 William Street, Somerville MA",William Street,74,WEST SOMERVILLE,1,99,42.399782,-71.12072,1,range_interpolation,74 William St,,"Somerville, MA 02144",,74,William St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnzw6bz6m48q7xdshh9ua7lh4hk6,
"1 Winter Street, Somerville MA",Winter Street,1,WEST SOMERVILLE,1,99,42.397526,-71.122615,0.88,nearest_rooftop_match,17 Winter St,,"Somerville, MA 02144",,17,Winter St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3vv9eyzpane2c5dmu379y964rb,building_centroid
"26 Winter Street, Somerville MA",Winter Street,26,WEST SOMERVILLE,1,99,42.397338,-71.122298,1,range_interpolation,26 Winter St,,"Somerville, MA 02144",,26,Winter St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn3vv9eyzpane2cvb5evhljmbup6,
"50 Winter Street, Somerville MA",Winter Street,50,WEST SOMERVILLE,1,99,42.397505,-71.122675,1,range_interpolation,50 Winter St,,"Somerville, MA 02144",,50,Winter St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn3vv9eyzpane2cda3s9kn39y5df,
"74 Winter Street, Somerville MA",Winter Street,74,WEST SOMERVILLE,1,99,42.397672,-71.123051,1,range_interpolation,74 Winter St,,"Somerville, MA 02144",,74,Winter St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn3vv9eyzpane2cpwc6n6z6d9d6c,
"99 Winter Street, Somerville MA",Winter Street,99,WEST SOMERVILLE,1,99,42.372576,-71.082139,0.85,range_interpolation,99 Winter St,,"Cambridge, MA 02141",,99,Winter St,,,Cambridge,MA,,Middlesex County,02141,US,,TIGER/Line® from the US Census Bureau,gcod_usn7vk9te5syp5ahj2s6trtdp2d67,
"1 Woods Avenue, Somerville MA",Woods Avenue,1,WEST SOMERVILLE,1,199,42.411607,-71.128069,0.89,nearest_rooftop_match,11 Woods Ave,,"Somerville, MA 02144",,11,Woods Ave,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn68gyy3tj8gldg7hm79cjfsgvcf,building_centroid
"34 Woods Avenue, Somerville MA",Woods Avenue,34,WEST SOMERVILLE,1,199,42.411765,-71.128986,1,rooftop,34 Woods Ave,,"Somerville, MA 02144",,34,Woods Ave,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn68gyy3tj8gldgz8txeq2deyqca,building_centroid
"67 Woods Avenue, Somerville MA",Woods Avenue,67,WEST SOMERVILLE,1,199,42.412601,-71.129671,1,rooftop,67 Woods Ave,,"Somerville, MA 02144",,67,Woods Ave,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn68gyy3tj8gldgdwydg3p432vda,building_centroid
"100 Woods Avenue, Somerville MA",Woods Avenue,100,WEST SOMERVILLE,1,199,42.412401,-71.129406,1,range_interpolation,100 Woods Ave,,"Somerville, MA 02144",,100,Woods Ave,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn68gyy3tj8gldg7fazmjwsq7fv3,
"133 Woods Avenue, Somerville MA",Woods Avenue,133,WEST SOMERVILLE,1,199,42.41249,-71.130136,1,range_interpolation,133 Woods Ave,,"Somerville, MA 02144",,133,Woods Ave,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn68gyy3tj8gldgsxz6m6jex7kc3,
"166 Woods Avenue, Somerville MA",Woods Avenue,166,WEST SOMERVILLE,1,199,42.413086,-71.130545,1,range_interpolation,166 Woods Ave,,"Somerville, MA 02144",,166,Woods Ave,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn68gyy3tj8gldgk9ularsk9f8kd,
"199 Woods Avenue, Somerville MA",Woods Avenue,199,WEST SOMERVILLE,1,199,42.413302,-71.130805,0.81,nearest_rooftop_match,105 Woods Ave,,"Somerville, MA 02144",,105,Woods Ave,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn68gyy3tj8gldgtvz5dupz3yeuc,building_centroid
"1 Woodstock Street, Somerville MA",Woodstock Street,1,WEST SOMERVILLE,1,199,42.404474,-71.133975,0.88,nearest_rooftop_match,18 Woodstock St,,"Somerville, MA 02144",,18,Woodstock St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnhzrnslvj8hbngw8yvgefcvrj4g,building_centroid
"34 Woodstock Street, Somerville MA",Woodstock Street,34,WEST SOMERVILLE,1,199,42.403932,-71.133402,1,range_interpolation,34 Woodstock St,,"Somerville, MA 02144",,34,Woodstock St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnhzrnslvj8hbngncksqtklzzkf5,
"67 Woodstock Street, Somerville MA",Woodstock Street,67,WEST SOMERVILLE,1,199,42.40381,-71.133717,1,range_interpolation,67 Woodstock St,,"Somerville, MA 02144",,67,Woodstock St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnhzrnslvj8hbngextyezut84mt4,
"100 Woodstock Street, Somerville MA",Woodstock Street,100,WEST SOMERVILLE,1,199,42.403677,-71.133593,1,rooftop,100 Woodstock St,,"Somerville, MA 02144",,100,Woodstock St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnhzrnslvj8hbngc7q2uhhns395g,building_centroid
"133 Woodstock Street, Somerville MA",Woodstock Street,133,WEST SOMERVILLE,1,199,42.404004,-71.133978,1,range_interpolation,133 Woodstock St,,"Somerville, MA 02144",,133,Woodstock St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnhzrnslvj8hbnge7d5y7e59hpn7,
