address,street,num,school,range_low,range_high,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio Address Line 4,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State / Province,Geocodio Nation,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Building Name,Geocodio Source,Geocodio Stable Address Key,Geocodio Match Type
"34 Gilman Street, Somerville MA",Gilman Street,34,EAST SOMERVILLE,1,199,42.384769,-71.09049,1,rooftop,34 Gilman St,,"Somerville, MA 02145",,34,Gilman St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnvxyer2rjk2vu43zt9peyk4g6pd,building_centroid
"67 Gilman Street, Somerville MA",Gilman Street,67,EAST SOMERVILLE,1,199,42.385679,-71.091603,1,rooftop,67 Gilman St,,"Somerville, MA 02145",,67,Gilman St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnvxyer2rjk2vu42uf6aenm9gczh,building_centroid
"100 Gilman Street, Somerville MA",Gilman Street,100,EAST SOMERVILLE,1,199,42.386283,-71.093029,1,rooftop,100 Gilman St,,"Somerville, MA 02145",,100,Gilman St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnvxyer2rjk2vu4llj742zefhdx9,building_centroid
"133 Gilman Street, Somerville MA",Gilman Street,133,EAST SOMERVILLE,1,199,42.386273,-71.093024,1,range_interpolation,133 Gilman St,,"Somerville, MA 02145",,133,Gilman St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnvxyer2rjk2vu4ghwtk8pcpq6l8,
"166 Gilman Street, Somerville MA",Gilman Street,166,EAST SOMERVILLE,1,199,42.38668,-71.093088,1,range_interpolation,166 Gilman St,,"Somerville, MA 02145",,166,Gilman St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnvxyer2rjk2vu4y83cj7qsfajmg,
"1 Gilman Terrace, Somerville MA",Gilman Terrace,1,EAST SOMERVILLE,1,99,42.387326,-71.092177,0.94,nearest_rooftop_match,3 Gilman Ter,,"Somerville, MA 02145",,3,Gilman Ter,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnzqkdzm48cfxcdlln65stcrbhvh,building_centroid
"26 Gilman Terrace, Somerville MA",Gilman Terrace,26,EAST SOMERVILLE,1,99,42.388089,-71.092144,1,rooftop,26 Gilman Ter,,"Somerville, MA 02145",,26,Gilman Ter,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnzqkdzm48cfxcdyzrcjvb9dy758,building_centroid
"50 Gilman Terrace, Somerville MA",Gilman Terrace,50,EAST SOMERVILLE,1,99,42.387542,-71.0921,1,range_interpolation,50 Gilman Ter,,"Somerville, MA 02145",,50,Gilman Ter,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnzqkdzm48cfxcdskxjp7dkax9w3,
"74 Gilman Terrace, Somerville MA",Gilman Terrace,74,EAST SOMERVILLE,1,99,42.387773,-71.091982,1,range_interpolation,74 Gilman Ter,,"Somerville, MA 02145",,74,Gilman Ter,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnzqkdzm48cfxcdpn9e43alypked,
"1 Glen Street, Somerville MA",Glen Street,1,EAST SOMERVILLE,1,199,42.382912,-71.087693,1,rooftop,1 Glen St,,"Somerville, MA 02145",,1,Glen St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnfaebzk2ujwv9fc7tteq9lem638,building_centroid
"34 Glen Street, Somerville MA",Glen Street,34,EAST SOMERVILLE,1,199,42.386619,-71.084809,1,rooftop,34 Glen St,,"Somerville, MA 02145",,34,Glen St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnfaebzk2ujwv9fk7xejn9ludb7e,building_centroid
"67 Glen Street, Somerville MA",Glen Street,67,EAST SOMERVILLE,1,199,42.38575,-71.085457,1,range_interpolation,67 Glen St,,"Somerville, MA 02145",,67,Glen St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnfaebzk2ujwv9fa3vf4yc4fncjf,
"100 Glen Street, Somerville MA",Glen Street,100,EAST SOMERVILLE,1,199,42.38434,-71.086711,1,range_interpolation,100 Glen St,,"Somerville, MA 02145",,100,Glen St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnfaebzk2ujwv9f6kp9svd5e67sa,
"133 Glen Street, Somerville MA",Glen Street,133,EAST SOMERVILLE,1,199,42.383605,-71.086776,1,range_interpolation,133 Glen St,,"Somerville, MA 02145",,133,Glen St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnfaebzk2ujwv9ffdjxkaxd9npp7,
"166 Glen Street, Somerville MA",Glen Street,166,EAST SOMERVILLE,1,199,42.382219,-71.088082,1,rooftop,166 Glen St,,"Somerville, MA 02145",,166,Glen St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnfaebzk2ujwv9fh2cwqgaxnulj7,building_centroid
"1 Hadley Court, Somerville MA",Hadley Court,1,EAST SOMERVILLE,1,99,42.381856,-71.086676,0.91,nearest_rooftop_match,2 Hadley Ct,,"Somerville, MA 02145",,2,Hadley Ct,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usngnp5lyhbae6664qladq8t9wec5,building_centroid
"26 Hadley Court, Somerville MA",Hadley Court,26,EAST SOMERVILLE,1,99,42.381974,-71.086163,1,range_interpolation,26 Hadley Ct,,"Somerville, MA 02145",,26,Hadley Ct,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usngnp5lyhbae666q4fg4vma3rb97,
"50 Hadley Court, Somerville MA",Hadley Court,50,EAST SOMERVILLE,1,99,42.382005,-71.086279,1,range_interpolation,50 Hadley Ct,,"Somerville, MA 02145",,50,Hadley Ct,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usngnp5lyhbae666uwfxnswqb5hnh,
"74 Hadley Court, Somerville MA",Hadley Court,74,EAST SOMERVILLE,1,99,42.382035,-71.086396,1,range_interpolation,74 Hadley Ct,,"Somerville, MA 02145",,74,Hadley Ct,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usngnp5lyhbae666xhhap59pzk9k3,
"26 Hathorn Street, Somerville MA",Hathorn Street,26,EAST SOMERVILLE,1,99,42.386851,-71.082031,1,range_interpolation,26 Hathorn St,,"Somerville, MA 02145",,26,Hathorn St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnl7fk5vjuddenawa64fqgh4ddhb,
"50 Hathorn Street, Somerville MA",Hathorn Street,50,EAST SOMERVILLE,1,99,42.38662,-71.082186,1,range_interpolation,50 Hathorn St,,"Somerville, MA 02145",,50,Hathorn St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnl7fk5vjuddenafvu9nw46rhw53,
"74 Hathorn Street, Somerville MA",Hathorn Street,74,EAST SOMERVILLE,1,99,42.386388,-71.082337,1,range_interpolation,74 Hathorn St,,"Somerville, MA 02145",,74,Hathorn St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnl7fk5vjuddenam8d42xlk5e836,
"1 Hillside Avenue, Somerville MA",Hillside Avenue,1,EAST SOMERVILLE,1,99,42.384681,-71.085762,1,rooftop,1 Hillside Ave,,"Somerville, MA 02145",,1,Hillside Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnxbhuww7wgts9hvb8clplngvzm3,building_centroid
"26 Hillside Avenue, Somerville MA",Hillside Avenue,26,EAST SOMERVILLE,1,99,42.384918,-71.085622,1,range_interpolation,26 Hillside Ave,,"Somerville, MA 02145",,26,Hillside Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnxbhuww7wgts9haxslrgvyvrda4,
"50 Hillside Avenue, Somerville MA",Hillside Avenue,50,EAST SOMERVILLE,1,99,42.384819,-71.085681,1,range_interpolation,50 Hillside Ave,,"Somerville, MA 02145",,50,Hillside Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnxbhuww7wgts9haqn57a9m66p7c,
"74 Hillside Avenue, Somerville MA",Hillside Avenue,74,EAST SOMERVILLE,1,99,42.38472,-71.085739,1,range_interpolation,74 Hillside Ave,,"Somerville, MA 02145",,74,Hillside Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnxbhuww7wgts9hjensq4wrxk5ug,
"1 Illinois Avenue, Somerville MA",Illinois Avenue,1,EAST SOMERVILLE,1,99,42.387982,-71.083293,0.89,nearest_rooftop_match,6 Illinois Ave,,"Somerville, MA 02145",,6,Illinois Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnq5zkrfk5lp2eb284gdcnl6q2c2,building_centroid
"26 Illinois Avenue, Somerville MA",Illinois Avenue,26,EAST SOMERVILLE,1,99,42.387814,-71.082948,1,range_interpolation,26 Illinois Ave,,"Somerville, MA 02145",,26,Illinois Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnq5zkrfk5lp2ebetm5yf4gy78r6,
"50 Illinois Avenue, Somerville MA",Illinois Avenue,50,EAST SOMERVILLE,1,99,42.388078,-71.082676,1,range_interpolation,50 Illinois Ave,,"Somerville, MA 02145",,50,Illinois Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnq5zkrfk5lp2ebwwmljqqmtf6x2,
"74 Illinois Avenue, Somerville MA",Illinois Avenue,74,EAST SOMERVILLE,1,99,42.388347,-71.082399,1,range_interpolation,74 Illinois Ave,,"Somerville, MA 02145",,74,Illinois Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnq5zkrfk5lp2eb34pjsmmbjk872,
"1 Indiana Avenue, Somerville MA",Indiana Avenue,1,EAST SOMERVILLE,1,99,42.387618,-71.082208,0.89,nearest_rooftop_match,11 Indiana Ave,,"Somerville, MA 02145",,11,Indiana Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnsbbzz276hsthgqedbpyvwjmx24,building_centroid
"26 Indiana Avenue, Somerville MA",Indiana Avenue,26,EAST SOMERVILLE,1,99,42.388194,-71.082149,1,rooftop,26 Indiana Ave,,"Somerville, MA 02145",,26,Indiana Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnsbbzz276hsthggsayqrqzbu5qg,building_centroid
"50 Indiana Avenue, Somerville MA",Indiana Avenue,50,EAST SOMERVILLE,1,99,42.387784,-71.08207,1,range_interpolation,50 Indiana Ave,,"Somerville, MA 02145",,50,Indiana Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnsbbzz276hsthghtraurn5pb8yf,
"74 Indiana Avenue, Somerville MA",Indiana Avenue,74,EAST SOMERVILLE,1,99,42.388016,-71.081832,1,range_interpolation,74 Indiana Ave,,"Somerville, MA 02145",,74,Indiana Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnsbbzz276hsthgx8yyygn4bpej7,
"1 Inner Belt Rd, Somerville MA",Inner Belt Rd,1,EAST SOMERVILLE,1,199,42.380858,-71.080693,0.89,nearest_rooftop_match,10 Inner Belt Rd,,"Somerville, MA 02143",,10,Inner Belt Rd,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnuj9ka8a3pkjc3jyujj6y9gty85,building_centroid
"34 Inner Belt Rd, Somerville MA",Inner Belt Rd,34,EAST SOMERVILLE,1,199,42.380282,-71.08121,1,range_interpolation,34 Inner Belt Rd,,"Somerville, MA 02143",,34,Inner Belt Rd,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnuj9ka8a3pkjc3my849x4wgvnu6,
"67 Inner Belt Rd, Somerville MA",Inner Belt Rd,67,EAST SOMERVILLE,1,199,42.379071,-71.080829,1,range_interpolation,67 Inner Belt Rd,,"Somerville, MA 02143",,67,Inner Belt Rd,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnuj9ka8a3pkjc3r7xwru3db6462,
"100 Inner Belt Rd, Somerville MA",Inner Belt Rd,100,EAST SOMERVILLE,1,199,42.376766,-71.082084,0.87,nearest_rooftop_match,121 Inner Belt Rd,,"Somerville, MA 02143",,121,Inner Belt Rd,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnuj9ka8a3pkjc3btzz9jrml7yl7,building_centroid
"133 Inner Belt Rd, Somerville MA",Inner Belt Rd,133,EAST SOMERVILLE,1,199,42.375695,-71.080635,1,range_interpolation,133 Inner Belt Rd,,"Somerville, MA 02143",,133,Inner Belt Rd,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnuj9ka8a3pkjc3g9gexsj3t2yc2,
"166 Inner Belt Rd, Somerville MA",Inner Belt Rd,166,EAST SOMERVILLE,1,199,42.376442,-71.082245,1,range_interpolation,166 Inner Belt Rd,,"Somerville, MA 02143",,166,Inner Belt Rd,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnuj9ka8a3pkjc382cu43xwu6ad2,
"1 Jasper Street, Somerville MA",Jasper Street,1,EAST SOMERVILLE,1,99,42.38663,-71.092629,0.84,nearest_rooftop_match,11 Jasper Pl,,"Somerville, MA 02145",,11,Jasper Pl,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnybk7mtncm6rg2thtd58c8cbhu4,building_centroid
"26 Jasper Street, Somerville MA",Jasper Street,26,EAST SOMERVILLE,1,99,42.386629,-71.092593,1,range_interpolation,26 Jasper St,,"Somerville, MA 02145",,26,Jasper St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn8pwzg7pl87rre99ax4nbjljhl8,
"50 Jasper Street, Somerville MA",Jasper Street,50,EAST SOMERVILLE,1,99,42.386518,-71.092661,1,range_interpolation,50 Jasper St,,"Somerville, MA 02145",,50,Jasper St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn8pwzg7pl87rrej572pg8l4xe42,
"74 Jasper Street, Somerville MA",Jasper Street,74,EAST SOMERVILLE,1,99,42.386407,-71.092728,1,range_interpolation,74 Jasper St,,"Somerville, MA 02145",,74,Jasper St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn8pwzg7pl87rreyuxe6w95cklhe,
"1 Kensington Avenue, Somerville MA",Kensington Avenue,1,EAST SOMERVILLE,1,99,42.38967,-71.08695,0.94,nearest_rooftop_match,3 Kensington Ave,,"Somerville, MA 02145",,3,Kensington Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn835pllmy9tvr2ntpnz2df9aeka,building_centroid
"26 Kensington Avenue, Somerville MA",Kensington Avenue,26,EAST SOMERVILLE,1,99,42.390379,-71.086678,1,rooftop,26 Kensington Ave,,"Somerville, MA 02145",,26,Kensington Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn835pllmy9tvr2t7hyu6t4al4qc,building_centroid
"50 Kensington Avenue, Somerville MA",Kensington Avenue,50,EAST SOMERVILLE,1,99,42.390076,-71.086503,1,range_interpolation,50 Kensington Ave,,"Somerville, MA 02145",,50,Kensington Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn835pllmy9tvr2p7wsugjgbuzuf,
"74 Kensington Avenue, Somerville MA",Kensington Avenue,74,EAST SOMERVILLE,1,99,42.390455,-71.08612,1,range_interpolation,74 Kensington Ave,,"Somerville, MA 02145",,74,Kensington Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn835pllmy9tvr2rccm3jlmtxyac,
"1 Knowlton Street, Somerville MA",Knowlton Street,1,EAST SOMERVILLE,1,99,42.381502,-71.087164,0.89,nearest_rooftop_match,13 Knowlton St,,"Somerville, MA 02145",,13,Knowlton St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn84pdhwwqj2bw7487mjhcwxylwh,building_centroid
"26 Knowlton Street, Somerville MA",Knowlton Street,26,EAST SOMERVILLE,1,99,42.381931,-71.086954,1,range_interpolation,26 Knowlton St,,"Somerville, MA 02145",,26,Knowlton St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn84pdhwwqj2bw7f3ae7h3c52b7b,
"50 Knowlton Street, Somerville MA",Knowlton Street,50,EAST SOMERVILLE,1,99,42.382058,-71.086874,1,range_interpolation,50 Knowlton St,,"Somerville, MA 02145",,50,Knowlton St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn84pdhwwqj2bw7jcfzs7gr7fq46,
"74 Knowlton Street, Somerville MA",Knowlton Street,74,EAST SOMERVILLE,1,99,42.382159,-71.08681,1,range_interpolation,74 Knowlton St,,"Somerville, MA 02145",,74,Knowlton St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn84pdhwwqj2bw7qyckg8tcjl4j5,
"1 Lincoln Avenue, Somerville MA",Lincoln Avenue,1,EAST SOMERVILLE,1,99,42.386688,-71.081085,0.95,rooftop,1 Lincoln St,,"Somerville, MA 02145",,1,Lincoln St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnp9hu8djskwtza8klusbkaqn46d,building_centroid
"26 Lincoln Avenue, Somerville MA",Lincoln Avenue,26,EAST SOMERVILLE,1,99,42.385645,-71.08066,1,rooftop,26 Lincoln Ave,,"Somerville, MA 02145",,26,Lincoln Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnk7uhxt8fcv5ydu6cczcmdxtgz5,building_centroid
"50 Lincoln Avenue, Somerville MA",Lincoln Avenue,50,EAST SOMERVILLE,1,99,42.385973,-71.080765,1,range_interpolation,50 Lincoln Ave,,"Somerville, MA 02145",,50,Lincoln Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnk7uhxt8fcv5yd2mezqp2b792k6,
"74 Lincoln Avenue, Somerville MA",Lincoln Avenue,74,EAST SOMERVILLE,1,99,42.38603,-71.080954,1,range_interpolation,74 Lincoln Ave,,"Somerville, MA 02145",,74,Lincoln Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnk7uhxt8fcv5ydfqa4qjfmjz856,
"1 Lincoln Place, Somerville MA",Lincoln Place,1,EAST SOMERVILLE,1,99,42.386688,-71.081085,0.95,rooftop,1 Lincoln St,,"Somerville, MA 02145",,1,Lincoln St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnp9hu8djskwtza8klusbkaqn46d,building_centroid
"26 Lincoln Place, Somerville MA",Lincoln Place,26,EAST SOMERVILLE,1,99,42.38576,-71.080449,1,range_interpolation,26 Lincoln Pl,,"Somerville, MA 02145",,26,Lincoln Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnalhwwu848qxebdjw7uvxsgdbpe,
"50 Lincoln Place, Somerville MA",Lincoln Place,50,EAST SOMERVILLE,1,99,42.385815,-71.080421,1,range_interpolation,50 Lincoln Pl,,"Somerville, MA 02145",,50,Lincoln Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnalhwwu848qxebl7uf3k9w3mdba,
"74 Lincoln Place, Somerville MA",Lincoln Place,74,EAST SOMERVILLE,1,99,42.385871,-71.080392,1,range_interpolation,74 Lincoln Pl,,"Somerville, MA 02145",,74,Lincoln Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnalhwwu848qxebqgsxyyzlkvgz8,
"1 Lincoln Street, Somerville MA",Lincoln Street,1,EAST SOMERVILLE,1,99,42.386688,-71.081085,1,rooftop,1 Lincoln St,,"Somerville, MA 02145",,1,Lincoln St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnp9hu8djskwtza8klusbkaqn46d,building_centroid
"26 Lincoln Street, Somerville MA",Lincoln Street,26,EAST SOMERVILLE,1,99,42.385624,-71.081138,1,rooftop,26 Lincoln St,,"Somerville, MA 02145",,26,Lincoln St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnp9hu8djskwtzauntrekhtyzene,building_centroid
"50 Lincoln Street, Somerville MA",Lincoln Street,50,EAST SOMERVILLE,1,99,42.385596,-71.081548,1,range_interpolation,50 Lincoln St,,"Somerville, MA 02145",,50,Lincoln St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnp9hu8djskwtzak87z2fce5aqn7,
"74 Lincoln Street, Somerville MA",Lincoln Street,74,EAST SOMERVILLE,1,99,42.385443,-71.081622,1,range_interpolation,74 Lincoln St,,"Somerville, MA 02145",,74,Lincoln St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnp9hu8djskwtza9mzevhxw84ywd,
"1 Louisburg Place, Somerville MA",Louisburg Place,1,EAST SOMERVILLE,1,99,42.388438,-71.086928,0.89,nearest_rooftop_match,7 Louisburg Pl,,"Somerville, MA 02145",,7,Louisburg Pl,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnj8kmbnnb5h3thxlvnu2herclg4,building_centroid
"26 Louisburg Place, Somerville MA",Louisburg Place,26,EAST SOMERVILLE,1,99,42.388598,-71.087128,1,range_interpolation,26 Louisburg Pl,,"Somerville, MA 02145",,26,Louisburg Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnj8kmbnnb5h3thvhb54et6qvljc,
"50 Louisburg Place, Somerville MA",Louisburg Place,50,EAST SOMERVILLE,1,99,42.388552,-71.087025,1,range_interpolation,50 Louisburg Pl,,"Somerville, MA 02145",,50,Louisburg Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnj8kmbnnb5h3thcq78hv2brssaf,
"74 Louisburg Place, Somerville MA",Louisburg Place,74,EAST SOMERVILLE,1,99,42.388505,-71.086922,1,range_interpolation,74 Louisburg Pl,,"Somerville, MA 02145",,74,Louisburg Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnj8kmbnnb5h3tha7v6eyqnbs8kd,
"1 MacArthur Street, Somerville MA",MacArthur Street,1,EAST SOMERVILLE,1,99,42.38903,-71.088428,0.89,nearest_rooftop_match,11 Macarthur St,,"Somerville, MA 02145",,11,Macarthur St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnhwabspj6zn3x8u86ac8f3s7phd,building_centroid
"26 MacArthur Street, Somerville MA",MacArthur Street,26,EAST SOMERVILLE,1,99,42.389249,-71.08818,1,range_interpolation,26 Macarthur St,,"Somerville, MA 02145",,26,Macarthur St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnhwabspj6zn3x8ts9yhxulejvc7,
"50 MacArthur Street, Somerville MA",MacArthur Street,50,EAST SOMERVILLE,1,99,42.388966,-71.088405,1,range_interpolation,50 Macarthur St,,"Somerville, MA 02145",,50,Macarthur St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnhwabspj6zn3x8d38addxdz9qnc,
"74 MacArthur Street, Somerville MA",MacArthur Street,74,EAST SOMERVILLE,1,99,42.388693,-71.088639,1,range_interpolation,74 Macarthur St,,"Somerville, MA 02145",,74,Macarthur St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnhwabspj6zn3x8d8kefa49aa7r4,
"1 Maine Avenue, Somerville MA",Maine Avenue,1,EAST SOMERVILLE,1,99,42.388655,-71.081385,0.91,nearest_rooftop_match,5 Maine Ave,,"Somerville, MA 02145",,5,Maine Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnfym3h8ea2nww8wt9kjkypwstk3,building_centroid
"26 Maine Avenue, Somerville MA",Maine Avenue,26,EAST SOMERVILLE,1,99,42.38846,-71.08162,1,range_interpolation,26 Maine Ave,,"Somerville, MA 02145",,26,Maine Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnfym3h8ea2nww8vbe3tctknavt3,
"50 Maine Avenue, Somerville MA",Maine Avenue,50,EAST SOMERVILLE,1,99,42.388575,-71.081495,1,range_interpolation,50 Maine Ave,,"Somerville, MA 02145",,50,Maine Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnfym3h8ea2nww8dnful86huf2vd,
"74 Maine Avenue, Somerville MA",Maine Avenue,74,EAST SOMERVILLE,1,99,42.388681,-71.081384,1,range_interpolation,74 Maine Ave,,"Somerville, MA 02145",,74,Maine Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnfym3h8ea2nww8h9lfh6vljvyhd,
"1 Maine Terrace, Somerville MA",Maine Terrace,1,EAST SOMERVILLE,1,99,42.3886,-71.081181,0.91,nearest_rooftop_match,5 Maine Ter,,"Somerville, MA 02145",,5,Maine Ter,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn7bqwy32pjhhjabbf879kmzuf34,building_centroid
