address,street,num,school,range_low,range_high,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio Address Line 4","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State / Province","Geocodio Nation","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Building Name","Geocodio Source","Geocodio Stable Address Key","Geocodio Match Type"
"26 Durham Street, Somerville MA","Durham Street",26,ARGENZIANO,1,99,42.379261,-71.106548,1,range_interpolation,"26 Durham St",,"Somerville, MA 02143",,26,"Durham St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnmz49dx2xmh5w545274hpfw9qqh,
"50 Durham Street, Somerville MA","Durham Street",50,ARGENZIANO,1,99,42.379215,-71.106783,1,range_interpolation,"50 Durham St",,"Somerville, MA 02143",,50,"Durham St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnmz49dx2xmh5w5sez8p8ru84sh4,
"74 Durham Street, Somerville MA","Durham Street",74,ARGENZIANO,1,99,42.379168,-71.107019,1,range_interpolation,"74 Durham St",,"Somerville, MA 02143",,74,"Durham St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnmz49dx2xmh5w5h4bkejpppzyp9,
"1 Eliot Street, Somerville MA","Eliot Street",1,ARGENZIANO,1,99,42.380482,-71.10675,1,rooftop,"1 Eliot St",,"Somerville, MA 02143",,1,"Eliot St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnjy53mw8at5qk6qyprz8pxz3tw5,building_centroid
"26 Eliot Street, Somerville MA","Eliot Street",26,ARGENZIANO,1,99,42.380607,-71.106952,1,range_interpolation,"26 Eliot St",,"Somerville, MA 02143",,26,"Eliot St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnjy53mw8at5qk63wkrpm84b93k2,
"50 Eliot Street, Somerville MA","Eliot Street",50,ARGENZIANO,1,99,42.380766,-71.107145,1,range_interpolation,"50 Eliot St",,"Somerville, MA 02143",,50,"Eliot St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnjy53mw8at5qk6lwy4a8dd74w4b,
"74 Eliot Street, Somerville MA","Eliot Street",74,ARGENZIANO,1,99,42.380926,-71.107338,1,range_interpolation,"74 Eliot St",,"Somerville, MA 02143",,74,"Eliot St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnjy53mw8at5qk6vmmth3zu4ubq9,
"1 Emerson Street, Somerville MA","Emerson Street",1,ARGENZIANO,1,99,42.378429,-71.095497,0.89,nearest_rooftop_match,"4 Emerson St",,"Somerville, MA 02143",,4,"Emerson St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnxzjr3kya45rcaychfwx8828gm4,building_centroid
"26 Emerson Street, Somerville MA","Emerson Street",26,ARGENZIANO,1,99,42.378438,-71.095134,1,range_interpolation,"26 Emerson St",,"Somerville, MA 02143",,26,"Emerson St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxzjr3kya45rcacvybha5rhjsvf,
"50 Emerson Street, Somerville MA","Emerson Street",50,ARGENZIANO,1,99,42.378573,-71.095169,1,range_interpolation,"50 Emerson St",,"Somerville, MA 02143",,50,"Emerson St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxzjr3kya45rcafunbrtztbcdd2,
"74 Emerson Street, Somerville MA","Emerson Street",74,ARGENZIANO,1,99,42.378707,-71.095203,1,range_interpolation,"74 Emerson St",,"Somerville, MA 02143",,74,"Emerson St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxzjr3kya45rcarkhcpzqq6vna2,
"1 Everett Street, Somerville MA","Everett Street",1,ARGENZIANO,1,99,42.386698,-71.087635,0.89,nearest_rooftop_match,"3 Everett Ave",,"Somerville, MA 02145",,3,"Everett Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnxef7akjm2gudhdrhyuwf5n5qcg,building_centroid
"26 Everett Street, Somerville MA","Everett Street",26,ARGENZIANO,1,99,42.378648,-71.095364,1,range_interpolation,"26 Everett St",,"Somerville, MA 02143",,26,"Everett St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn5vp4xap2z4ugd97ltv6dlb6j23,
"50 Everett Street, Somerville MA","Everett Street",50,ARGENZIANO,1,99,42.378585,-71.095149,1,range_interpolation,"50 Everett St",,"Somerville, MA 02143",,50,"Everett St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn5vp4xap2z4ugdyy4e5v7k63jqb,
"74 Everett Street, Somerville MA","Everett Street",74,ARGENZIANO,1,99,42.378522,-71.094935,1,range_interpolation,"74 Everett St",,"Somerville, MA 02143",,74,"Everett St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn5vp4xap2z4ugddfqtl7r26nax2,
"1 Fitchburg Street, Somerville MA","Fitchburg Street",1,ARGENZIANO,1,99,42.37543,-71.083764,1,rooftop,"1 Fitchburg St",,"Somerville, MA 02143",,1,"Fitchburg St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnebvqaz88wydj4ktnpxrutgty9c,building_centroid
"26 Fitchburg Street, Somerville MA","Fitchburg Street",26,ARGENZIANO,1,99,42.375778,-71.084234,1,range_interpolation,"26 Fitchburg St",,"Somerville, MA 02143",,26,"Fitchburg St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnebvqaz88wydj4fvqzjzbhg8ba4,
"50 Fitchburg Street, Somerville MA","Fitchburg Street",50,ARGENZIANO,1,99,42.375858,-71.084088,1,range_interpolation,"50 Fitchburg St",,"Somerville, MA 02143",,50,"Fitchburg St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnebvqaz88wydj4rawucc82es6cf,
"74 Fitchburg Street, Somerville MA","Fitchburg Street",74,ARGENZIANO,1,99,42.375938,-71.083942,1,range_interpolation,"74 Fitchburg St",,"Somerville, MA 02143",,74,"Fitchburg St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnebvqaz88wydj4gnk4gkmww5v49,
"1 Fremont Avenue, Somerville MA","Fremont Avenue",1,ARGENZIANO,1,99,42.378606,-71.10067,1,rooftop,"1 Fremont Ave",,"Somerville, MA 02143",,1,"Fremont Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnvsclp8xlz479d5z8566xjzq24d,building_centroid
"26 Fremont Avenue, Somerville MA","Fremont Avenue",26,ARGENZIANO,1,99,42.378537,-71.100183,1,range_interpolation,"26 Fremont Ave",,"Somerville, MA 02143",,26,"Fremont Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvsclp8xlz479de7zkvc6k76ewe,
"50 Fremont Avenue, Somerville MA","Fremont Avenue",50,ARGENZIANO,1,99,42.378531,-71.100102,1,range_interpolation,"50 Fremont Ave",,"Somerville, MA 02143",,50,"Fremont Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvsclp8xlz479dmrx9a9gvx6y6b,
"74 Fremont Avenue, Somerville MA","Fremont Avenue",74,ARGENZIANO,1,99,42.378525,-71.100022,1,range_interpolation,"74 Fremont Ave",,"Somerville, MA 02143",,74,"Fremont Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvsclp8xlz479dhlwgr3lzcd768,
"1 Giles Park, Somerville MA","Giles Park",1,ARGENZIANO,1,99,42.381991,-71.097144,0.89,nearest_rooftop_match,"11 Giles Park",,"Somerville, MA 02143",,11,"Giles Park",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn66q7phdc4bnxdw477ej5auxvue,building_centroid
"26 Giles Park, Somerville MA","Giles Park",26,ARGENZIANO,1,99,42.38183,-71.096743,1,range_interpolation,"26 Giles Park",,"Somerville, MA 02143",,26,"Giles Park",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn66q7phdc4bnxd8qhy76ht9u5sb,
"50 Giles Park, Somerville MA","Giles Park",50,ARGENZIANO,1,99,42.38189,-71.096882,1,range_interpolation,"50 Giles Park",,"Somerville, MA 02143",,50,"Giles Park",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn66q7phdc4bnxdn7p2kba6atyde,
"74 Giles Park, Somerville MA","Giles Park",74,ARGENZIANO,1,99,42.381955,-71.097039,1,range_interpolation,"74 Giles Park",,"Somerville, MA 02143",,74,"Giles Park",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn66q7phdc4bnxds27yedvr2bvrf,
"1 Grand View Avenue, Somerville MA","Grand View Avenue",1,ARGENZIANO,1,99,42.384521,-71.094859,0.89,nearest_rooftop_match,"4 Grand View Ave",,"Somerville, MA 02143",,4,"Grand View Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnajwdrcwhz4nc7dwm36dmspbtk8,building_centroid
"26 Grand View Avenue, Somerville MA","Grand View Avenue",26,ARGENZIANO,1,99,42.385115,-71.096417,1,rooftop,"26 Grand View Ave",,"Somerville, MA 02143",,26,"Grand View Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnajwdrcwhz4nc788gpaemnlzzn3,building_centroid
"50 Grand View Avenue, Somerville MA","Grand View Avenue",50,ARGENZIANO,1,99,42.385099,-71.09546,1,range_interpolation,"50 Grand View Ave",,"Somerville, MA 02143",,50,"Grand View Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnajwdrcwhz4nc7f9k4pvwml4mnb,
"74 Grand View Avenue, Somerville MA","Grand View Avenue",74,ARGENZIANO,1,99,42.385283,-71.095918,1,range_interpolation,"74 Grand View Ave",,"Somerville, MA 02143",,74,"Grand View Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnajwdrcwhz4nc7xswdrbq8qrhr9,
"1 Granite Street, Somerville MA","Granite Street",1,ARGENZIANO,1,99,42.382668,-71.103116,0.91,nearest_rooftop_match,"5 Granite St",,"Somerville, MA 02143",,5,"Granite St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn4eyjsqrcs3bg6h9rz7la647vh6,building_centroid
"26 Granite Street, Somerville MA","Granite Street",26,ARGENZIANO,1,99,42.383492,-71.10303,1,rooftop,"26 Granite St",,"Somerville, MA 02143",,26,"Granite St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn4eyjsqrcs3bg6gj6dgm47n43yb,building_centroid
"50 Granite Street, Somerville MA","Granite Street",50,ARGENZIANO,1,99,42.383196,-71.102793,1,range_interpolation,"50 Granite St",,"Somerville, MA 02143",,50,"Granite St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn4eyjsqrcs3bg6gy62kpfdj2nvc,
"74 Granite Street, Somerville MA","Granite Street",74,ARGENZIANO,1,99,42.383368,-71.102695,1,range_interpolation,"74 Granite St",,"Somerville, MA 02143",,74,"Granite St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn4eyjsqrcs3bg62q6xgqxppaff8,
"1 Greene Street, Somerville MA","Greene Street",1,ARGENZIANO,1,99,42.384299,-71.103592,0.89,nearest_rooftop_match,"11 Greene St",,"Somerville, MA 02143",,11,"Greene St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnj94v2b5ypc3tdhfkqfsanw8l2d,building_centroid
"26 Greene Street, Somerville MA","Greene Street",26,ARGENZIANO,1,99,42.385256,-71.1032,1,range_interpolation,"26 Greene St",,"Somerville, MA 02143",,26,"Greene St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnj94v2b5ypc3td2r5qjzq6fjn69,
"50 Greene Street, Somerville MA","Greene Street",50,ARGENZIANO,1,99,42.385022,-71.103363,1,range_interpolation,"50 Greene St",,"Somerville, MA 02143",,50,"Greene St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnj94v2b5ypc3tdkl86q9zy7ltkd,
"74 Greene Street, Somerville MA","Greene Street",74,ARGENZIANO,1,99,42.384787,-71.103527,1,range_interpolation,"74 Greene St",,"Somerville, MA 02143",,74,"Greene St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnj94v2b5ypc3tdzkmzv9gf5nw55,
"1 Greenville Court, Somerville MA","Greenville Court",1,ARGENZIANO,1,99,42.383027,-71.092229,0.95,range_interpolation,"1 Greenville Ter",,"Somerville, MA 02143",,1,"Greenville Ter",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvvkn3pm3hxlf4df7qb6be2jsu2,
"26 Greenville Court, Somerville MA","Greenville Court",26,ARGENZIANO,1,99,42.38317,-71.092323,1,range_interpolation,"26 Greenville Ct",,"Somerville, MA 02143",,26,"Greenville Ct",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn8skc5hw8uhk4478z7gtptphp42,
"50 Greenville Court, Somerville MA","Greenville Court",50,ARGENZIANO,1,99,42.383116,-71.09227,1,range_interpolation,"50 Greenville Ct",,"Somerville, MA 02143",,50,"Greenville Ct",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn8skc5hw8uhk44q9f6zpbdr2ych,
"74 Greenville Court, Somerville MA","Greenville Court",74,ARGENZIANO,1,99,42.383062,-71.092216,1,range_interpolation,"74 Greenville Ct",,"Somerville, MA 02143",,74,"Greenville Ct",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn8skc5hw8uhk44qth4thw9y32dc,
"1 Greenville Street, Somerville MA","Greenville Street",1,ARGENZIANO,1,99,42.383027,-71.092229,0.95,range_interpolation,"1 Greenville Ter",,"Somerville, MA 02143",,1,"Greenville Ter",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvvkn3pm3hxlf4df7qb6be2jsu2,
"26 Greenville Street, Somerville MA","Greenville Street",26,ARGENZIANO,1,99,42.382725,-71.092703,1,range_interpolation,"26 Greenville St",,"Somerville, MA 02143",,26,"Greenville St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnm6mns9bbamt75xurbt9c4netz6,
"50 Greenville Street, Somerville MA","Greenville Street",50,ARGENZIANO,1,99,42.382419,-71.092967,1,range_interpolation,"50 Greenville St",,"Somerville, MA 02143",,50,"Greenville St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnm6mns9bbamt754rlk822vgate7,
"74 Greenville Street, Somerville MA","Greenville Street",74,ARGENZIANO,1,99,42.382172,-71.093188,1,range_interpolation,"74 Greenville St",,"Somerville, MA 02143",,74,"Greenville St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnm6mns9bbamt75em55eplcbw7c3,
"1 Greenville Terrace, Somerville MA","Greenville Terrace",1,ARGENZIANO,1,99,42.383027,-71.092229,1,range_interpolation,"1 Greenville Ter",,"Somerville, MA 02143",,1,"Greenville Ter",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvvkn3pm3hxlf4df7qb6be2jsu2,
"26 Greenville Terrace, Somerville MA","Greenville Terrace",26,ARGENZIANO,1,99,42.383195,-71.09217,1,range_interpolation,"26 Greenville Ter",,"Somerville, MA 02143",,26,"Greenville Ter",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvvkn3pm3hxlf4aawyjekmupuuh,
"50 Greenville Terrace, Somerville MA","Greenville Terrace",50,ARGENZIANO,1,99,42.383288,-71.092267,1,range_interpolation,"50 Greenville Ter",,"Somerville, MA 02143",,50,"Greenville Ter",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvvkn3pm3hxlf4pzdaj8dzbzrf7,
"74 Greenville Terrace, Somerville MA","Greenville Terrace",74,ARGENZIANO,1,99,42.383353,-71.092348,1,range_interpolation,"74 Greenville Ter",,"Somerville, MA 02143",,74,"Greenville Ter",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnvvkn3pm3hxlf4d28ltvgrc52kd,
"1 Hamlet Street, Somerville MA","Hamlet Street",1,ARGENZIANO,1,99,42.384216,-71.092646,0.89,nearest_rooftop_match,"4 Hamlet St",,"Somerville, MA 02143",,4,"Hamlet St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3x6c24evbzfy9rqq88ksh6lms3,building_centroid
"26 Hamlet Street, Somerville MA","Hamlet Street",26,ARGENZIANO,1,99,42.383593,-71.092961,1,rooftop,"26 Hamlet St",,"Somerville, MA 02143",,26,"Hamlet St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3x6c24evbzfy9uxwjvukdfcjfa,building_centroid
"50 Hamlet Street, Somerville MA","Hamlet Street",50,ARGENZIANO,1,99,42.3835,-71.093533,1,range_interpolation,"50 Hamlet St",,"Somerville, MA 02143",,50,"Hamlet St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn3x6c24evbzfy99zj7u9dtqbz3e,
"74 Hamlet Street, Somerville MA","Hamlet Street",74,ARGENZIANO,1,99,42.383242,-71.093687,1,range_interpolation,"74 Hamlet St",,"Somerville, MA 02143",,74,"Hamlet St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn3x6c24evbzfy9na9ellh4s7364,
"1 Hammond Street, Somerville MA","Hammond Street",1,ARGENZIANO,1,99,42.375063,-71.100995,1,range_interpolation,"1 Hammond St",,"Somerville, MA 02143",,1,"Hammond St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn9rtg96kk5te6c8yagsfbqwkmqh,
"26 Hammond Street, Somerville MA","Hammond Street",26,ARGENZIANO,1,99,42.375297,-71.101112,1,range_interpolation,"26 Hammond St",,"Somerville, MA 02143",,26,"Hammond St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn9rtg96kk5te6cqd9wp2kca7y8f,
"50 Hammond Street, Somerville MA","Hammond Street",50,ARGENZIANO,1,99,42.375444,-71.101293,1,range_interpolation,"50 Hammond St",,"Somerville, MA 02143",,50,"Hammond St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn9rtg96kk5te6c754lm8u3b45u2,
"74 Hammond Street, Somerville MA","Hammond Street",74,ARGENZIANO,1,99,42.37559,-71.101475,1,range_interpolation,"74 Hammond St",,"Somerville, MA 02143",,74,"Hammond St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn9rtg96kk5te6cv88jatr6dcx49,
"1 Hanson Avenue, Somerville MA","Hanson Avenue",1,ARGENZIANO,1,99,42.379287,-71.1049,0.89,nearest_rooftop_match,"11 Hanson Ave",,"Somerville, MA 02143",,11,"Hanson Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn2dduwx3xuswp3576n66s9rcjeg,building_centroid
"26 Hanson Avenue, Somerville MA","Hanson Avenue",26,ARGENZIANO,1,99,42.379192,-71.105353,1,range_interpolation,"26 Hanson Ave",,"Somerville, MA 02143",,26,"Hanson Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn2dduwx3xuswp32c5lq47z7y58h,
"50 Hanson Avenue, Somerville MA","Hanson Avenue",50,ARGENZIANO,1,99,42.379217,-71.105206,1,range_interpolation,"50 Hanson Ave",,"Somerville, MA 02143",,50,"Hanson Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn2dduwx3xuswp3dnsnkv5upufcd,
"74 Hanson Avenue, Somerville MA","Hanson Avenue",74,ARGENZIANO,1,99,42.379242,-71.105059,1,range_interpolation,"74 Hanson Ave",,"Somerville, MA 02143",,74,"Hanson Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn2dduwx3xuswp3789hykjh6pbq6,
"1 Hanson Street, Somerville MA","Hanson Street",1,ARGENZIANO,1,99,42.380517,-71.106217,0.94,nearest_rooftop_match,"3 Hanson St",,"Somerville, MA 02143",,3,"Hanson St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn996jctveydqdd3he72knw6sv98,building_centroid
"26 Hanson Street, Somerville MA","Hanson Street",26,ARGENZIANO,1,99,42.379715,-71.105847,1,range_interpolation,"26 Hanson St",,"Somerville, MA 02143",,26,"Hanson St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn996jctveydqdd7xe3y3c7v6sba,
"50 Hanson Street, Somerville MA","Hanson Street",50,ARGENZIANO,1,99,42.379167,-71.105309,1,rooftop,"50 Hanson St",,"Somerville, MA 02143",,50,"Hanson St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn996jctveydqddcx7jqlv34tnpa,building_centroid
"74 Hanson Street, Somerville MA","Hanson Street",74,ARGENZIANO,1,99,42.378845,-71.105506,1,range_interpolation,"74 Hanson St",,"Somerville, MA 02143",,74,"Hanson St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn996jctveydqddageucl8y7dbpb,
"49 Harding Street, Somerville MA","Harding Street",49,ARGENZIANO,49,99,42.373989,-71.090311,1,range_interpolation,"49 Harding St",,"Somerville, MA 02143",,49,"Harding St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnbgmswgt3n56r6rtva6k7aj7zk7,
"74 Harding Street, Somerville MA","Harding Street",74,ARGENZIANO,49,99,42.373836,-71.090191,1,range_interpolation,"74 Harding St",,"Somerville, MA 02143",,74,"Harding St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnaqa2yauxcynyfy7t5y8uf9e3pc,
"99 Harding Street, Somerville MA","Harding Street",99,ARGENZIANO,49,99,42.374344,-71.090233,1,range_interpolation,"99 Harding St",,"Somerville, MA 02143",,99,"Harding St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnbgmswgt3n56r6zjl7krbt78r4g,
"1 Harold Street, Somerville MA","Harold Street",1,ARGENZIANO,1,99,42.376596,-71.102001,0.89,nearest_rooftop_match,"11 Harold St",,"Somerville, MA 02143",,11,"Harold St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usne4nxkgayger3hnrztm39jwg564,building_centroid
"26 Harold Street, Somerville MA","Harold Street",26,ARGENZIANO,1,99,42.376494,-71.102047,1,range_interpolation,"26 Harold St",,"Somerville, MA 02143",,26,"Harold St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usne4nxkgayger3hnf3zklwl44cra,
"50 Harold Street, Somerville MA","Harold Street",50,ARGENZIANO,1,99,42.376736,-71.102054,1,range_interpolation,"50 Harold St",,"Somerville, MA 02143",,50,"Harold St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usne4nxkgayger3hd2p8p32r6knfc,
"74 Harold Street, Somerville MA","Harold Street",74,ARGENZIANO,1,99,42.376982,-71.102055,1,range_interpolation,"74 Harold St",,"Somerville, MA 02143",,74,"Harold St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usne4nxkgayger3hwpged2w654wa6,
"1 Harrison Street, Somerville MA","Harrison Street",1,ARGENZIANO,1,99,42.381822,-71.108356,0.94,nearest_rooftop_match,"3 Harrison St",,"Somerville, MA 02143",,3,"Harrison St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnlvh2lcrkaurwchpvdsbhu955yf,building_centroid
"26 Harrison Street, Somerville MA","Harrison Street",26,ARGENZIANO,1,99,42.382014,-71.109436,1,range_interpolation,"26 Harrison St",,"Somerville, MA 02143",,26,"Harrison St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnlvh2lcrkaurwcnsh6g5ptcddf6,
"50 Harrison Street, Somerville MA","Harrison Street",50,ARGENZIANO,1,99,42.382149,-71.110441,1,rooftop,"50 Harrison St",,"Somerville, MA 02143",,50,"Harrison St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnlvh2lcrkaurwcv44xhnfuvlq32,building_centroid
"74 Harrison Street, Somerville MA","Harrison Street",74,ARGENZIANO,1,99,42.382332,-71.110174,1,range_interpolation,"74 Harrison St",,"Somerville, MA 02143",,74,"Harrison St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnlvh2lcrkaurwc744ghjn2p4884,
"1 Hawkins Street, Somerville MA","Hawkins Street",1,ARGENZIANO,1,99,42.380197,-71.098341,0.94,nearest_rooftop_match,"3 Hawkins St",,"Somerville, MA 02143",,3,"Hawkins St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnf8a4w38ntm8c2sjpgs7vnz3gh3,building_centroid
