address,street,num,school,range_low,range_high,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio Address Line 4,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State / Province,Geocodio Nation,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Building Name,Geocodio Source,Geocodio Stable Address Key,Geocodio Match Type
"26 River Road, Somerville MA",River Road,26,HEALEY,1,99,42.397529,-71.092919,1,range_interpolation,26 River Rd,,"Somerville, MA 02145",,26,River Rd,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnqlrfkdfvzvnrhvgflg99r7ycr6,
"50 River Road, Somerville MA",River Road,50,HEALEY,1,99,42.398019,-71.093009,1,rooftop,50 River Rd,,"Somerville, MA 02145",,50,River Rd,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnqlrfkdfvzvnrhxnrrcjslflhpe,building_centroid
"74 River Road, Somerville MA",River Road,74,HEALEY,1,99,42.398165,-71.093376,1,range_interpolation,74 River Rd,,"Somerville, MA 02145",,74,River Rd,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnqlrfkdfvzvnrhwnxalzspbepq2,
"99 River Road, Somerville MA",River Road,99,HEALEY,1,99,42.39785,-71.093442,1,range_interpolation,99 River Rd,,"Somerville, MA 02145",,99,River Rd,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnqlrfkdfvzvnrhznl5eul9rxah7,
"1 Sewall Street, Somerville MA",Sewall Street,1,HEALEY,1,99,42.392546,-71.090838,0.91,nearest_rooftop_match,5 Sewall St,,"Somerville, MA 02145",,5,Sewall St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnzlwgpavsterd6k59s3jc3mzwka,building_centroid
"26 Sewall Street, Somerville MA",Sewall Street,26,HEALEY,1,99,42.393119,-71.091601,1,range_interpolation,26 Sewall St,,"Somerville, MA 02145",,26,Sewall St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnzlwgpavsterd6vcn57rshfb8ub,
"50 Sewall Street, Somerville MA",Sewall Street,50,HEALEY,1,99,42.393325,-71.091879,1,range_interpolation,50 Sewall St,,"Somerville, MA 02145",,50,Sewall St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnzlwgpavsterd6j2eu6wckz2x69,
"74 Sewall Street, Somerville MA",Sewall Street,74,HEALEY,1,99,42.393527,-71.092172,1,range_interpolation,74 Sewall St,,"Somerville, MA 02145",,74,Sewall St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnzlwgpavsterd6ltua99g88wva4,
"99 Sewall Street, Somerville MA",Sewall Street,99,HEALEY,1,99,42.393587,-71.092159,0.85,nearest_rooftop_match,47 Sewall St,,"Somerville, MA 02145",,47,Sewall St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnzlwgpavsterd6j8r26tlmre22b,building_centroid
"1 Shore Drive, Somerville MA",Shore Drive,1,HEALEY,1,199,42.397802,-71.090098,0.88,nearest_rooftop_match,27 Shore Dr,,"Somerville, MA 02145",,27,Shore Dr,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnc7rbhz7txtkadruxmebcklpd57,building_centroid
"34 Shore Drive, Somerville MA",Shore Drive,34,HEALEY,1,199,42.397851,-71.089986,1,range_interpolation,34 Shore Dr,,"Somerville, MA 02145",,34,Shore Dr,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnc7rbhz7txtkad8wtk4uvvl4tp4,
"67 Shore Drive, Somerville MA",Shore Drive,67,HEALEY,1,199,42.398888,-71.088459,1,range_interpolation,67 Shore Dr,,"Somerville, MA 02145",,67,Shore Dr,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnc7rbhz7txtkadgkv66w8vx8uva,
"100 Shore Drive, Somerville MA",Shore Drive,100,HEALEY,1,199,42.399083,-71.086767,1,range_interpolation,100 Shore Dr,,"Somerville, MA 02145",,100,Shore Dr,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnc7rbhz7txtkadyfz3ugknczmj5,
"133 Shore Drive, Somerville MA",Shore Drive,133,HEALEY,1,199,42.398453,-71.085627,1,rooftop,133 Shore Dr,,"Somerville, MA 02145",,133,Shore Dr,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnc7rbhz7txtkadql7r7acn3yzn9,building_centroid
"166 Shore Drive, Somerville MA",Shore Drive,166,HEALEY,1,199,42.397845,-71.084813,1,range_interpolation,166 Shore Dr,,"Somerville, MA 02145",,166,Shore Dr,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnc7rbhz7txtkad2vulhwjdnygfe,
"199 Shore Drive, Somerville MA",Shore Drive,199,HEALEY,1,199,42.398055,-71.084914,0.85,nearest_rooftop_match,149 Shore Dr,,"Somerville, MA 02145",,149,Shore Dr,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnc7rbhz7txtkade2yn8ulh4b3xh,building_centroid
"1 Snow Terrace, Somerville MA",Snow Terrace,1,HEALEY,1,99,42.394772,-71.093479,1,rooftop,1 Snow Ter,,"Somerville, MA 02145",,1,Snow Ter,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usndhvh573clnufaunvystgynbsz2,building_centroid
"26 Snow Terrace, Somerville MA",Snow Terrace,26,HEALEY,1,99,42.394594,-71.093306,1,range_interpolation,26 Snow Ter,,"Somerville, MA 02145",,26,Snow Ter,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usndhvh573clnufarw7j8u8vw3jf7,
"50 Snow Terrace, Somerville MA",Snow Terrace,50,HEALEY,1,99,42.394671,-71.093235,1,range_interpolation,50 Snow Ter,,"Somerville, MA 02145",,50,Snow Ter,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usndhvh573clnufajvj79slsbrucf,
"74 Snow Terrace, Somerville MA",Snow Terrace,74,HEALEY,1,99,42.394747,-71.093164,1,range_interpolation,74 Snow Ter,,"Somerville, MA 02145",,74,Snow Ter,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usndhvh573clnufamgmbwtsz6ese8,
"99 Snow Terrace, Somerville MA",Snow Terrace,99,HEALEY,1,99,42.394926,-71.093203,1,range_interpolation,99 Snow Ter,,"Somerville, MA 02145",,99,Snow Ter,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usndhvh573clnufax89bmjfqz39b3,
"1 Sydney Street, Somerville MA",Sydney Street,1,HEALEY,1,99,42.393975,-71.089088,0.87,nearest_rooftop_match,24 Sydney St,,"Somerville, MA 02145",,24,Sydney St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn5scst8v8dd984bu8hng6syjnph,building_centroid
"26 Sydney Street, Somerville MA",Sydney Street,26,HEALEY,1,99,42.393975,-71.089088,1,rooftop,26 Sydney St,,"Somerville, MA 02145",,26,Sydney St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn5scst8v8dd984q4alup4jrywya,building_centroid
"50 Sydney Street, Somerville MA",Sydney Street,50,HEALEY,1,99,42.394509,-71.089803,1,rooftop,50 Sydney St,,"Somerville, MA 02145",,50,Sydney St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn5scst8v8dd984xycl6u5rsvra8,building_centroid
"74 Sydney Street, Somerville MA",Sydney Street,74,HEALEY,1,99,42.395063,-71.090054,1,range_interpolation,74 Sydney St,,"Somerville, MA 02145",,74,Sydney St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn5scst8v8dd984pbse44tncvr5f,
"99 Sydney Street, Somerville MA",Sydney Street,99,HEALEY,1,99,42.394999,-71.090556,0.87,nearest_rooftop_match,68 Sydney St,,"Somerville, MA 02145",,68,Sydney St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn5scst8v8dd984szvx5nwgd8t3c,building_centroid
"1 Taylor Street, Somerville MA",Taylor Street,1,HEALEY,1,99,42.394545,-71.089023,0.89,nearest_rooftop_match,7 Taylor St,,"Somerville, MA 02145",,7,Taylor St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnzltgvmbl686tbv68uutd8nvyu8,building_centroid
"26 Taylor Street, Somerville MA",Taylor Street,26,HEALEY,1,99,42.3945,-71.089128,1,range_interpolation,26 Taylor St,,"Somerville, MA 02145",,26,Taylor St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnzltgvmbl686tbkdts3unk2yjga,
"50 Taylor Street, Somerville MA",Taylor Street,50,HEALEY,1,99,42.394668,-71.088887,1,range_interpolation,50 Taylor St,,"Somerville, MA 02145",,50,Taylor St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnzltgvmbl686tbq5ppdf4pz4aed,
"74 Taylor Street, Somerville MA",Taylor Street,74,HEALEY,1,99,42.39484,-71.088647,1,range_interpolation,74 Taylor St,,"Somerville, MA 02145",,74,Taylor St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnzltgvmbl686tbpkahfzber6k9d,
"99 Taylor Street, Somerville MA",Taylor Street,99,HEALEY,1,99,42.381896,-71.104296,0.88,range_interpolation,99 Tyler Ct,,"Somerville, MA 02143",,99,Tyler Ct,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usn36265syrxujaewktnjkuuaa2y9,
"1 Temple Road, Somerville MA",Temple Road,1,HEALEY,1,199,42.393042,-71.092596,0.84,nearest_rooftop_match,15 Temple St,,"Somerville, MA 02145",,15,Temple St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnk56xjlqkfm779uz3v4kgpxlqmc,building_centroid
"34 Temple Road, Somerville MA",Temple Road,34,HEALEY,1,199,42.397719,-71.085867,1,range_interpolation,34 Temple Rd,,"Somerville, MA 02145",,34,Temple Rd,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnb2zpts3bt2rjhtmrgga82jgrv6,
"67 Temple Road, Somerville MA",Temple Road,67,HEALEY,1,199,42.398074,-71.085892,1,range_interpolation,67 Temple Rd,,"Somerville, MA 02145",,67,Temple Rd,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnb2zpts3bt2rjhbty5vd254ar49,
"100 Temple Road, Somerville MA",Temple Road,100,HEALEY,1,199,42.398271,-71.085716,1,rooftop,100 Temple Rd,,"Somerville, MA 02145",,100,Temple Rd,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnb2zpts3bt2rjht9d3dn7bq4d6h,building_centroid
"133 Temple Road, Somerville MA",Temple Road,133,HEALEY,1,199,42.398306,-71.085579,1,range_interpolation,133 Temple Rd,,"Somerville, MA 02145",,133,Temple Rd,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnb2zpts3bt2rjh9b6exf2mmqms8,
"166 Temple Road, Somerville MA",Temple Road,166,HEALEY,1,199,42.398179,-71.085247,1,range_interpolation,166 Temple Rd,,"Somerville, MA 02145",,166,Temple Rd,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnb2zpts3bt2rjhnst2hl46z8lr3,
"1 Temple Street, Somerville MA",Temple Street,1,HEALEY,1,199,42.393042,-71.092596,0.89,nearest_rooftop_match,15 Temple St,,"Somerville, MA 02145",,15,Temple St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnk56xjlqkfm779uz3v4kgpxlqmc,building_centroid
"34 Temple Street, Somerville MA",Temple Street,34,HEALEY,1,199,42.397719,-71.085867,0.95,range_interpolation,34 Temple Rd,,"Somerville, MA 02145",,34,Temple Rd,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnb2zpts3bt2rjhtmrgga82jgrv6,
"67 Temple Street, Somerville MA",Temple Street,67,HEALEY,1,199,42.394756,-71.091473,1,rooftop,67 Temple St,,"Somerville, MA 02145",,67,Temple St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnk56xjlqkfm779gb8486g82yaya,building_centroid
"100 Temple Street, Somerville MA",Temple Street,100,HEALEY,1,199,42.39563,-71.090579,1,rooftop,100 Temple St,,"Somerville, MA 02145",,100,Temple St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnk56xjlqkfm779kn4qdebvl3bj8,building_centroid
"133 Temple Street, Somerville MA",Temple Street,133,HEALEY,1,199,42.395545,-71.090104,1,range_interpolation,133 Temple St,,"Somerville, MA 02145",,133,Temple St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnk56xjlqkfm779kcepdryjzpjc2,
"166 Temple Street, Somerville MA",Temple Street,166,HEALEY,1,199,42.395334,-71.089559,1,range_interpolation,166 Temple St,,"Somerville, MA 02145",,166,Temple St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnk56xjlqkfm779trjy8jd2fhpd4,
"199 Temple Street, Somerville MA",Temple Street,199,HEALEY,1,199,42.395333,-71.089463,0.82,nearest_rooftop_match,123 Temple St,,"Somerville, MA 02145",,123,Temple St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnk56xjlqkfm779pxlur9p9vp598,building_centroid
"1 Ten Hills Road, Somerville MA",Ten Hills Road,1,HEALEY,1,199,42.39459,-71.086252,0.89,nearest_rooftop_match,10 10 Hills Rd,,"Somerville, MA 02145",,10,10 Hills Rd,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnznzdznsjhmgqg69wvulp84j7a5,building_centroid
"34 Ten Hills Road, Somerville MA",Ten Hills Road,34,HEALEY,1,199,42.395524,-71.085895,1,rooftop,34 10 Hills Rd,,"Somerville, MA 02145",,34,10 Hills Rd,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnznzdznsjhmgqg3ezsht6hl674g,building_centroid
"67 Ten Hills Road, Somerville MA",Ten Hills Road,67,HEALEY,1,199,42.396803,-71.085476,1,range_interpolation,67 10 Hills Rd,,"Somerville, MA 02145",,67,10 Hills Rd,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnznzdznsjhmgqgwl27b3wyenmjc,
"100 Ten Hills Road, Somerville MA",Ten Hills Road,100,HEALEY,1,199,42.397806,-71.086504,1,rooftop,100 10 Hills Rd,,"Somerville, MA 02145",,100,10 Hills Rd,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnznzdznsjhmgqgfn96bwj2breu4,building_centroid
"133 Ten Hills Road, Somerville MA",Ten Hills Road,133,HEALEY,1,199,42.398962,-71.087433,1,rooftop,133 10 Hills Rd,,"Somerville, MA 02145",,133,10 Hills Rd,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnznzdznsjhmgqgynkpu4dx6ybgg,building_centroid
"166 Ten Hills Road, Somerville MA",Ten Hills Road,166,HEALEY,1,199,42.398938,-71.087488,1,range_interpolation,166 10 Hills Rd,,"Somerville, MA 02145",,166,10 Hills Rd,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnznzdznsjhmgqgejhv895kjful2,
"199 Ten Hills Road, Somerville MA",Ten Hills Road,199,HEALEY,1,199,42.398962,-71.087433,0.84,nearest_rooftop_match,135 10 Hills Rd,,"Somerville, MA 02145",,135,10 Hills Rd,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnznzdznsjhmgqgt7jryxewrpb9c,building_centroid
"1 Upland Park, Somerville MA",Upland Park,1,HEALEY,1,99,42.396488,-71.099756,1,range_interpolation,1 Upland Park,,"Somerville, MA 02145",,1,Upland Park,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn594x2nrjlz2aakbywl6azfcqe5,
"26 Upland Park, Somerville MA",Upland Park,26,HEALEY,1,99,42.396504,-71.099547,1,range_interpolation,26 Upland Park,,"Somerville, MA 02145",,26,Upland Park,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn594x2nrjlz2aarv53defgj2dk8,
"50 Upland Park, Somerville MA",Upland Park,50,HEALEY,1,99,42.396615,-71.099454,1,range_interpolation,50 Upland Park,,"Somerville, MA 02145",,50,Upland Park,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn594x2nrjlz2aagufwq2a9vf276,
"74 Upland Park, Somerville MA",Upland Park,74,HEALEY,1,99,42.396727,-71.099361,1,range_interpolation,74 Upland Park,,"Somerville, MA 02145",,74,Upland Park,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn594x2nrjlz2aae6929k2thhq88,
"99 Upland Park, Somerville MA",Upland Park,99,HEALEY,1,99,42.396903,-71.099338,1,range_interpolation,99 Upland Park,,"Somerville, MA 02145",,99,Upland Park,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn594x2nrjlz2aasw75wmsjaurs7,
"1 Wheatland Street, Somerville MA",Wheatland Street,1,HEALEY,1,198,42.391577,-71.090201,0.89,nearest_rooftop_match,11 Wheatland St,,"Somerville, MA 02145",,11,Wheatland St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnrlkweg54zdwxagrksbjqqtpv3d,building_centroid
"34 Wheatland Street, Somerville MA",Wheatland Street,34,HEALEY,1,198,42.392297,-71.089869,1,rooftop,34 Wheatland St,,"Somerville, MA 02145",,34,Wheatland St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnrlkweg54zdwxacgzu2apfccm2f,building_centroid
"67 Wheatland Street, Somerville MA",Wheatland Street,67,HEALEY,1,198,42.392936,-71.088423,1,rooftop,67 Wheatland St,,"Somerville, MA 02145",,67,Wheatland St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnrlkweg54zdwxaaebw8agglcp5h,building_centroid
"100 Wheatland Street, Somerville MA",Wheatland Street,100,HEALEY,1,198,42.393869,-71.087725,1,rooftop,100 Wheatland St,,"Somerville, MA 02145",,100,Wheatland St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnrlkweg54zdwxaq22pjn5k842s9,building_centroid
"132 Wheatland Street, Somerville MA",Wheatland Street,132,HEALEY,1,198,42.393946,-71.087626,0.87,nearest_rooftop_match,104 Wheatland St,,"Somerville, MA 02145",,104,Wheatland St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnrlkweg54zdwxamzn9sdjwwgu9f,building_centroid
"165 Wheatland Street, Somerville MA",Wheatland Street,165,HEALEY,1,198,42.393947,-71.087585,1,range_interpolation,165 Wheatland St,,"Somerville, MA 02145",,165,Wheatland St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnrlkweg54zdwxanxhkj9u4d4ly4,
"198 Wheatland Street, Somerville MA",Wheatland Street,198,HEALEY,1,198,42.393946,-71.087626,0.81,nearest_rooftop_match,104 Wheatland St,,"Somerville, MA 02145",,104,Wheatland St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnrlkweg54zdwxamzn9sdjwwgu9f,building_centroid
"1 Winter Hill Circle, Somerville MA",Winter Hill Circle,1,HEALEY,1,99,42.394158,-71.094755,0.89,nearest_rooftop_match,15 Winter Hill Cir,,"Somerville, MA 02145",,15,Winter Hill Cir,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkb4ate7ugw7s2ybaxnrhmqdek6,building_centroid
"26 Winter Hill Circle, Somerville MA",Winter Hill Circle,26,HEALEY,1,99,42.393648,-71.095055,1,range_interpolation,26 Winter Hill Cir,,"Somerville, MA 02145",,26,Winter Hill Cir,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnkb4ate7ugw7s267b7trzapzjpg,
"50 Winter Hill Circle, Somerville MA",Winter Hill Circle,50,HEALEY,1,99,42.393738,-71.094982,1,range_interpolation,50 Winter Hill Cir,,"Somerville, MA 02145",,50,Winter Hill Cir,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnkb4ate7ugw7s2cxdblnc64fzpa,
"74 Winter Hill Circle, Somerville MA",Winter Hill Circle,74,HEALEY,1,99,42.393828,-71.094909,1,range_interpolation,74 Winter Hill Cir,,"Somerville, MA 02145",,74,Winter Hill Cir,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnkb4ate7ugw7s2d825rjpags3rd,
"99 Winter Hill Circle, Somerville MA",Winter Hill Circle,99,HEALEY,1,99,42.394158,-71.094755,0.82,nearest_rooftop_match,15 Winter Hill Cir,,"Somerville, MA 02145",,15,Winter Hill Cir,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkb4ate7ugw7s2ybaxnrhmqdek6,building_centroid
